Timp,ID_Corp,PozitieX,PozitieY,UnghiPhi,VitezaX,VitezaY,VitezaOmega,AcceleratieX,AcceleratieY,AcceleratieEpsilon
106.6640,11,-14.9343,-41.2134,-2.2543,0.0001,-1.7053,0.0002,0.0000,0.0000,0.0000
106.6640,12,-43.8777,-19.5689,1.0214,-0.0000,-1.7052,-0.0026,0.0000,0.0000,0.0000
106.6960,1,-21.7439,-31.6896,-2.4187,0.0000,-1.7052,0.0172,0.0000,0.0000,0.0000
106.6960,2,-9.5966,-42.7145,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.6960,3,9.2451,-4059.3130,-0.7376,0.0000,-121.4769,0.0000,0.0000,0.0000,0.0000
106.6960,4,2.2078,2.5345,0.7259,-2.5650,-14.6171,-14.0916,0.0000,0.0000,0.0000
106.6960,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.6960,6,-4.9966,-34.1160,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.6960,7,-0.5994,-31.4092,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.6960,8,1.6573,-31.2356,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.6960,9,21.0058,-32.6976,-2.8110,0.0000,-1.7052,-0.0055,0.0000,0.0000,0.0000
106.6960,10,-15.0640,-35.8710,1.8344,-0.0001,-1.7051,0.0002,0.0000,0.0000,0.0000
106.6960,11,-14.9343,-41.2407,-2.2543,0.0001,-1.7053,0.0002,0.0000,0.0000,0.0000
106.6960,12,-43.8777,-19.5962,1.0213,-0.0000,-1.7052,-0.0026,0.0000,0.0000,0.0000
106.7260,1,-21.7439,-31.7151,-2.4185,0.0000,-1.7052,0.0171,0.0000,0.0000,0.0000
106.7260,2,-9.5966,-42.7401,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.7260,3,9.2451,-4061.1367,-0.7376,0.0000,-121.4813,0.0000,0.0000,0.0000,0.0000
106.7260,4,2.1690,2.3141,0.5192,-2.5915,-14.7219,-13.5098,0.0000,0.0000,0.0000
106.7260,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.7260,6,-4.9966,-34.1416,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.7260,7,-0.5994,-31.4348,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.7260,8,1.6573,-31.2612,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.7260,9,21.0058,-32.7232,-2.8111,0.0000,-1.7052,-0.0055,0.0000,0.0000,0.0000
106.7260,10,-15.0640,-35.8966,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.7260,11,-14.9343,-41.2662,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.7260,12,-43.8777,-19.6217,1.0213,-0.0000,-1.7052,-0.0026,0.0000,0.0000,0.0000
106.7520,1,-21.7439,-31.7373,-2.4183,0.0000,-1.7052,0.0170,0.0000,0.0000,0.0000
106.7520,2,-9.5966,-42.7622,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.7520,3,9.2451,-4062.7173,-0.7376,0.0000,-121.4852,0.0000,0.0000,0.0000,0.0000
106.7520,4,2.1355,2.1233,0.3459,-2.5556,-14.6075,-13.1693,0.0000,0.0000,0.0000
106.7520,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.7520,6,-4.9966,-34.1638,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.7520,7,-0.5994,-31.4569,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.7520,8,1.6573,-31.2833,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.7520,9,21.0058,-32.7453,-2.8111,0.0000,-1.7052,-0.0055,0.0000,0.0000,0.0000
106.7520,10,-15.0640,-35.9188,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.7520,11,-14.9343,-41.2884,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.7520,12,-43.8777,-19.6439,1.0212,-0.0000,-1.7052,-0.0026,0.0000,0.0000,0.0000
106.7820,1,-21.7439,-31.7629,-2.4180,0.0000,-1.7052,0.0169,0.0000,0.0000,0.0000
106.7820,2,-9.5966,-42.7878,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.7820,3,9.2451,-4064.5410,-0.7376,0.0000,-121.4895,0.0000,0.0000,0.0000,0.0000
106.7820,4,2.0978,1.9067,0.1507,-2.4647,-14.2274,-12.8712,0.0000,0.0000,0.0000
106.7820,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.7820,6,-4.9966,-34.1893,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.7820,7,-0.5994,-31.4825,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.7820,8,1.6573,-31.3089,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.7820,9,21.0058,-32.7709,-2.8112,0.0000,-1.7052,-0.0054,0.0000,0.0000,0.0000
106.7820,10,-15.0640,-35.9444,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.7820,11,-14.9343,-41.3140,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.7820,12,-43.8777,-19.6695,1.0212,-0.0000,-1.7052,-0.0026,0.0000,0.0000,0.0000
106.8120,1,-21.7439,-31.7885,-2.4177,0.0000,-1.7052,0.0168,0.0000,0.0000,0.0000
106.8120,2,-9.5966,-42.8134,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.8120,3,9.2451,-4066.3647,-0.7376,0.0000,-121.4939,0.0000,0.0000,0.0000,0.0000
106.8120,4,2.0617,1.6978,-0.0402,-2.3404,-13.5780,-12.5594,0.0000,0.0000,0.0000
106.8120,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.8120,6,-4.9966,-34.2149,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.8120,7,-0.5994,-31.5081,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.8120,8,1.6573,-31.3345,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.8120,9,21.0058,-32.7965,-2.8113,0.0000,-1.7052,-0.0054,0.0000,0.0000,0.0000
106.8120,10,-15.0640,-35.9699,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.8120,11,-14.9343,-41.3396,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.8120,12,-43.8777,-19.6951,1.0211,-0.0000,-1.7052,-0.0026,0.0000,0.0000,0.0000
106.8420,1,-21.7439,-31.8140,-2.4175,0.0000,-1.7052,0.0167,0.0000,0.0000,0.0000
106.8420,2,-9.5966,-42.8390,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.8420,3,9.2451,-4068.1885,-0.7376,0.0000,-121.4982,0.0000,0.0000,0.0000,0.0000
106.8420,4,2.0277,1.5006,-0.2255,-2.2007,-12.6660,-12.1186,0.0000,0.0000,0.0000
106.8420,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.8420,6,-4.9966,-34.2405,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.8420,7,-0.5994,-31.5337,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.8420,8,1.6573,-31.3601,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.8420,9,21.0058,-32.8221,-2.8114,0.0000,-1.7052,-0.0054,0.0000,0.0000,0.0000
106.8420,10,-15.0640,-35.9955,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.8420,11,-14.9343,-41.3651,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.8420,12,-43.8777,-19.7206,1.0211,-0.0000,-1.7052,-0.0025,0.0000,0.0000,0.0000
106.8760,1,-21.7439,-31.8430,-2.4172,0.0000,-1.7052,0.0166,0.0000,0.0000,0.0000
106.8760,2,-9.5966,-42.8680,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.8760,3,9.2451,-4070.2554,-0.7376,0.0000,-121.5031,0.0000,0.0000,0.0000,0.0000
106.8760,4,1.9916,1.2962,-0.4254,-2.0406,-11.3387,-11.3522,0.0000,0.0000,0.0000
106.8760,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.8760,6,-4.9966,-34.2695,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.8760,7,-0.5994,-31.5626,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.8760,8,1.6573,-31.3891,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.8760,9,21.0058,-32.8510,-2.8115,0.0000,-1.7052,-0.0053,0.0000,0.0000,0.0000
106.8760,10,-15.0640,-36.0245,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.8760,11,-14.9343,-41.3941,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.8760,12,-43.8777,-19.7496,1.0211,-0.0000,-1.7052,-0.0025,0.0000,0.0000,0.0000
106.9100,1,-21.7439,-31.8720,-2.4169,0.0000,-1.7052,0.0165,0.0000,0.0000,0.0000
106.9100,2,-9.5966,-42.8970,-2.2410,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.9100,3,9.2451,-4072.3223,-0.7376,0.0000,-121.5081,0.0000,0.0000,0.0000,0.0000
106.9100,4,1.9582,1.1166,-0.6095,-1.8889,-9.7446,-10.2433,0.0000,0.0000,0.0000
106.9100,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.9100,6,-4.9966,-34.2985,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.9100,7,-0.5994,-31.5916,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.9100,8,1.6573,-31.4181,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.9100,9,21.0058,-32.8800,-2.8115,0.0000,-1.7052,-0.0053,0.0000,0.0000,0.0000
106.9100,10,-15.0640,-36.0535,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.9100,11,-14.9343,-41.4231,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.9100,12,-43.8777,-19.7786,1.0210,-0.0000,-1.7052,-0.0025,0.0000,0.0000,0.0000
106.9500,1,-21.7439,-31.9061,-2.4166,0.0000,-1.7052,0.0163,0.0000,0.0000,0.0000
106.9500,2,-9.5966,-42.9311,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.9500,3,9.2451,-4074.7539,-0.7376,0.0000,-121.5139,0.0000,0.0000,0.0000,0.0000
106.9500,4,1.9221,0.9427,-0.7978,-1.7249,-7.6164,-8.5219,0.0000,0.0000,0.0000
106.9500,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.9500,6,-4.9966,-34.3326,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.9500,7,-0.5994,-31.6257,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.9500,8,1.6573,-31.4522,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.9500,9,21.0058,-32.9141,-2.8117,0.0000,-1.7052,-0.0052,0.0000,0.0000,0.0000
106.9500,10,-15.0640,-36.0876,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.9500,11,-14.9343,-41.4572,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.9500,12,-43.8777,-19.8127,1.0210,-0.0000,-1.7052,-0.0025,0.0000,0.0000,0.0000
106.9900,1,-21.7439,-31.9402,-2.4163,0.0000,-1.7052,0.0162,0.0000,0.0000,0.0000
106.9900,2,-9.5966,-42.9652,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.9900,3,9.2451,-4077.1855,-0.7376,0.0000,-121.5197,0.0000,0.0000,0.0000,0.0000
106.9900,4,1.8892,0.8130,-0.9482,-1.5730,-5.3379,-6.4729,0.0000,0.0000,0.0000
106.9900,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
106.9900,6,-4.9966,-34.3667,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
106.9900,7,-0.5994,-31.6598,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.9900,8,1.6573,-31.4863,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
106.9900,9,21.0058,-32.9482,-2.8118,0.0000,-1.7052,-0.0052,0.0000,0.0000,0.0000
106.9900,10,-15.0640,-36.1217,1.8344,-0.0001,-1.7051,0.0001,0.0000,0.0000,0.0000
106.9900,11,-14.9343,-41.4913,-2.2543,0.0001,-1.7053,0.0001,0.0000,0.0000,0.0000
106.9900,12,-43.8777,-19.8468,1.0209,-0.0000,-1.7052,-0.0025,0.0000,0.0000,0.0000
107.0280,1,-21.7439,-31.9726,-2.4160,0.0000,-1.7052,0.0161,0.0000,0.0000,0.0000
107.0280,2,-9.5966,-42.9976,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.0280,3,9.2451,-4079.4956,-0.7376,0.0000,-121.5252,0.0000,0.0000,0.0000,0.0000
107.0280,4,1.8606,0.7323,-1.0514,-1.4347,-3.1595,-4.3856,0.0000,0.0000,0.0000
107.0280,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.0280,6,-4.9966,-34.3991,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.0280,7,-0.5994,-31.6922,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.0280,8,1.6573,-31.5187,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.0280,9,21.0058,-32.9806,-2.8119,0.0000,-1.7052,-0.0052,0.0000,0.0000,0.0000
107.0280,10,-15.0640,-36.1541,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.0280,11,-14.9343,-41.5237,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.0280,12,-43.8777,-19.8792,1.0209,-0.0000,-1.7052,-0.0025,0.0000,0.0000,0.0000
107.0660,1,-21.7439,-32.0050,-2.4157,0.0000,-1.7052,0.0160,0.0000,0.0000,0.0000
107.0660,2,-9.5966,-43.0300,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.0660,3,9.2451,-4081.8057,-0.7376,0.0000,-121.5307,0.0000,0.0000,0.0000,0.0000
107.0660,4,1.8346,0.6923,-1.1149,-1.2993,-1.0816,-2.3152,0.0000,0.0000,0.0000
107.0660,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.0660,6,-4.9966,-34.4315,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.0660,7,-0.5994,-31.7246,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.0660,8,1.6573,-31.5511,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.0660,9,21.0058,-33.0130,-2.8120,0.0000,-1.7052,-0.0051,0.0000,0.0000,0.0000
107.0660,10,-15.0640,-36.1865,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.0660,11,-14.9343,-41.5561,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.0660,12,-43.8777,-19.9116,1.0208,-0.0000,-1.7052,-0.0024,0.0000,0.0000,0.0000
107.1020,1,-21.7439,-32.0357,-2.4154,0.0000,-1.7052,0.0158,0.0000,0.0000,0.0000
107.1020,2,-9.5966,-43.0607,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1020,3,9.2451,-4083.9941,-0.7376,0.0000,-121.5359,0.0000,0.0000,0.0000,0.0000
107.1020,4,1.8124,0.6892,-1.1399,-1.1739,0.7067,-0.4839,0.0000,0.0000,0.0000
107.1020,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.1020,6,-4.9966,-34.4622,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1020,7,-0.5994,-31.7553,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1020,8,1.6573,-31.5818,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1020,9,21.0058,-33.0437,-2.8120,0.0000,-1.7052,-0.0051,0.0000,0.0000,0.0000
107.1020,10,-15.0640,-36.2172,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.1020,11,-14.9343,-41.5868,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.1020,12,-43.8777,-19.9423,1.0208,-0.0000,-1.7052,-0.0024,0.0000,0.0000,0.0000
107.1340,1,-21.7439,-32.0630,-2.4151,0.0000,-1.7052,0.0157,0.0000,0.0000,0.0000
107.1340,2,-9.5966,-43.0879,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1340,3,9.2451,-4085.9395,-0.7376,0.0000,-121.5405,0.0000,0.0000,0.0000,0.0000
107.1340,4,1.7945,0.7119,-1.1357,-1.0662,2.0954,0.9702,0.0000,0.0000,0.0000
107.1340,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.1340,6,-4.9966,-34.4895,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1340,7,-0.5994,-31.7826,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1340,8,1.6573,-31.6090,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1340,9,21.0058,-33.0710,-2.8121,0.0000,-1.7052,-0.0050,0.0000,0.0000,0.0000
107.1340,10,-15.0640,-36.2445,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.1340,11,-14.9343,-41.6141,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.1340,12,-43.8777,-19.9696,1.0208,-0.0000,-1.7052,-0.0024,0.0000,0.0000,0.0000
107.1620,1,-21.7439,-32.0869,-2.4149,0.0000,-1.7052,0.0156,0.0000,0.0000,0.0000
107.1620,2,-9.5966,-43.1118,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1620,3,9.2451,-4087.6416,-0.7376,0.0000,-121.5446,0.0000,0.0000,0.0000,0.0000
107.1620,4,1.7802,0.7487,-1.1142,-0.9763,3.1285,2.0746,0.0000,0.0000,0.0000
107.1620,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.1620,6,-4.9966,-34.5133,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1620,7,-0.5994,-31.8065,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1620,8,1.6573,-31.6329,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1620,9,21.0058,-33.0949,-2.8122,0.0000,-1.7052,-0.0050,0.0000,0.0000,0.0000
107.1620,10,-15.0640,-36.2683,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.1620,11,-14.9343,-41.6380,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.1620,12,-43.8777,-19.9935,1.0207,-0.0000,-1.7052,-0.0024,0.0000,0.0000,0.0000
107.1880,1,-21.7439,-32.1090,-2.4147,0.0000,-1.7052,0.0156,0.0000,0.0000,0.0000
107.1880,2,-9.5966,-43.1340,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1880,3,9.2451,-4089.2222,-0.7376,0.0000,-121.5484,0.0000,0.0000,0.0000,0.0000
107.1880,4,1.7680,0.7947,-1.0814,-0.8976,3.9225,2.9432,0.0000,0.0000,0.0000
107.1880,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.1880,6,-4.9966,-34.5355,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.1880,7,-0.5994,-31.8286,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1880,8,1.6573,-31.6551,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.1880,9,21.0058,-33.1171,-2.8123,0.0000,-1.7052,-0.0050,0.0000,0.0000,0.0000
107.1880,10,-15.0640,-36.2905,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.1880,11,-14.9343,-41.6601,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.1880,12,-43.8777,-20.0156,1.0207,-0.0000,-1.7052,-0.0024,0.0000,0.0000,0.0000
107.2140,1,-21.7439,-32.1312,-2.4145,0.0000,-1.7052,0.0155,0.0000,0.0000,0.0000
107.2140,2,-9.5966,-43.1561,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.2140,3,9.2451,-4090.8027,-0.7376,0.0000,-121.5521,0.0000,0.0000,0.0000,0.0000
107.2140,4,1.7568,0.8500,-1.0384,-0.8244,4.5518,3.6528,0.0000,0.0000,0.0000
107.2140,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.2140,6,-4.9966,-34.5577,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.2140,7,-0.5994,-31.8508,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.2140,8,1.6573,-31.6772,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.2140,9,21.0058,-33.1392,-2.8123,0.0000,-1.7052,-0.0050,0.0000,0.0000,0.0000
107.2140,10,-15.0640,-36.3127,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.2140,11,-14.9343,-41.6823,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.2140,12,-43.8777,-20.0378,1.0207,-0.0000,-1.7052,-0.0024,0.0000,0.0000,0.0000
107.2420,1,-21.7439,-32.1551,-2.4143,0.0000,-1.7052,0.0154,0.0000,0.0000,0.0000
107.2420,2,-9.5966,-43.1800,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.2420,3,9.2451,-4092.5049,-0.7376,0.0000,-121.5562,0.0000,0.0000,0.0000,0.0000
107.2420,4,1.7458,0.9174,-0.9829,-0.7530,5.0449,4.2383,0.0000,0.0000,0.0000
107.2420,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.2420,6,-4.9966,-34.5815,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.2420,7,-0.5994,-31.8747,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.2420,8,1.6573,-31.7011,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.2420,9,21.0058,-33.1631,-2.8124,0.0000,-1.7052,-0.0049,0.0000,0.0000,0.0000
107.2420,10,-15.0640,-36.3366,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.2420,11,-14.9343,-41.7062,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.2420,12,-43.8777,-20.0617,1.0206,-0.0000,-1.7052,-0.0023,0.0000,0.0000,0.0000
107.2760,1,-21.7439,-32.1841,-2.4140,0.0000,-1.7052,0.0153,0.0000,0.0000,0.0000
107.2760,2,-9.5966,-43.2090,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.2760,3,9.2451,-4094.5718,-0.7376,0.0000,-121.5611,0.0000,0.0000,0.0000,0.0000
107.2760,4,1.7336,1.0065,-0.9065,-0.6783,5.3947,4.7106,0.0000,0.0000,0.0000
107.2760,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.2760,6,-4.9966,-34.6105,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.2760,7,-0.5994,-31.9037,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.2760,8,1.6573,-31.7301,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.2760,9,21.0058,-33.1921,-2.8125,0.0000,-1.7052,-0.0049,0.0000,0.0000,0.0000
107.2760,10,-15.0640,-36.3655,1.8344,-0.0000,-1.7051,0.0001,0.0000,0.0000,0.0000
107.2760,11,-14.9343,-41.7352,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.2760,12,-43.8777,-20.0907,1.0206,-0.0000,-1.7052,-0.0023,0.0000,0.0000,0.0000
107.3080,1,-21.7439,-32.2114,-2.4138,0.0000,-1.7052,0.0152,0.0000,0.0000,0.0000
107.3080,2,-9.5966,-43.2363,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.3080,3,9.2451,-4096.5171,-0.7376,0.0000,-121.5658,0.0000,0.0000,0.0000,0.0000
107.3080,4,1.7232,1.0939,-0.8290,-0.6218,5.4921,4.9396,0.0000,0.0000,0.0000
107.3080,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
107.3080,6,-4.9966,-34.6378,0.3049,-0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.3080,7,-0.5994,-31.9310,-0.2930,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.3080,8,1.6573,-31.7574,-0.2630,-0.0000,-1.7052,-0.0000,0.0000,0.0000,0.0000
107.3080,9,21.0058,-33.2194,-2.8126,0.0000,-1.7052,-0.0049,0.0000,0.0000,0.0000
107.3080,10,-15.0640,-36.3928,1.8344,-0.0000,-1.7052,0.0001,0.0000,0.0000,0.0000
107.3080,11,-14.9343,-41.7625,-2.2543,0.0000,-1.7053,0.0001,0.0000,0.0000,0.0000
107.3080,12,-43.8777,-20.1179,1.0206,-0.0000,-1.7052,-0.0023,0.0000,0.0000,0.0000
107.3420,1,-21.7439,-32.2403,-2.4135,0.0000,-1.7052,0.0151,0.0000,0.0000,0.0000
107.3420,2,-9.5966,-43.2653,-2.2411,0.0000,-1.7052,-0.0001,0.0000,0.0000,0.0000
107.3420,3,9.2451,-4098.5840,-0.7376,0.0000,-121.5707,0.0000,0.0000,0.0000,0.0000
107.3420,4,1.7131,1.1865,-0.7444,-0.5783,5.3770,4.9920,0.0000,0.0000,0.0000
107.3420,5,4.7876,1.3186,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000
