Timp,ID_Legatura,FortaModul_N,FortaX_N,FortaY_N,Moment_Nm
8.1180,1,196.1996,0.0000,-196.1996,392.3989
8.1520,0,44.3302,-18.8542,-40.1208,0.0000
8.1520,1,196.1996,0.0000,-196.1996,392.3990
8.1860,0,44.3302,-18.8542,-40.1208,0.0000
8.1860,1,196.1996,0.0000,-196.1996,392.3989
8.2180,0,44.3302,-18.8542,-40.1208,0.0000
8.2180,1,196.1996,0.0000,-196.1996,392.3989
8.2900,0,44.3302,-18.8542,-40.1208,0.0000
8.2900,1,196.1996,0.0000,-196.1996,392.3989
8.3800,0,44.3302,-18.8542,-40.1208,0.0000
8.3800,1,196.1996,0.0000,-196.1996,392.3990
8.4540,0,44.3302,-18.8542,-40.1208,0.0000
8.4540,1,196.1996,0.0000,-196.1996,392.3990
8.5460,0,44.3302,-18.8542,-40.1208,0.0000
8.5460,1,196.1996,0.0000,-196.1996,392.3990
8.6400,0,44.3302,-18.8542,-40.1208,0.0000
8.6400,1,196.1996,0.0000,-196.1996,392.3990
8.7300,0,44.3302,-18.8542,-40.1208,0.0000
8.7300,1,196.1996,0.0000,-196.1996,392.3990
8.8080,0,44.3302,-18.8542,-40.1208,0.0000
8.8080,1,196.1996,0.0000,-196.1996,392.3990
8.8200,0,44.3302,-18.8542,-40.1208,0.0000
8.8200,1,196.1996,0.0000,-196.1996,392.3990
8.8540,0,44.3302,-18.8542,-40.1208,0.0000
8.8540,1,196.1996,0.0000,-196.1996,392.3990
8.8860,0,44.3302,-18.8542,-40.1208,0.0000
8.8860,1,196.1996,0.0000,-196.1996,392.3990
8.9220,0,44.3302,-18.8542,-40.1208,0.0000
8.9220,1,196.1996,0.0000,-196.1996,392.3990
8.9520,0,44.3302,-18.8542,-40.1208,0.0000
8.9520,1,196.1996,0.0000,-196.1996,392.3990
8.9860,0,44.3302,-18.8542,-40.1208,0.0000
8.9860,1,196.1996,0.0000,-196.1996,392.3990
9.0220,0,44.3302,-18.8542,-40.1208,0.0000
9.0220,1,196.1996,0.0000,-196.1996,392.3989
9.0540,0,44.3302,-18.8542,-40.1208,0.0000
9.0540,1,196.1996,0.0000,-196.1996,392.3990
9.0880,0,44.3302,-18.8542,-40.1208,0.0000
9.0880,1,196.1996,0.0000,-196.1996,392.3990
9.1180,0,44.3302,-18.8542,-40.1208,0.0000
9.1180,1,196.1996,0.0000,-196.1996,392.3990
9.1560,0,44.3302,-18.8542,-40.1208,0.0000
9.1560,1,196.1996,0.0000,-196.1996,392.3989
9.1880,0,44.3302,-18.8542,-40.1208,0.0000
9.1880,1,196.1996,0.0000,-196.1996,392.3990
9.2200,0,44.3302,-18.8542,-40.1208,0.0000
9.2200,1,196.1996,0.0000,-196.1996,392.3990
9.2500,0,44.3302,-18.8542,-40.1208,0.0000
9.2500,1,196.1996,0.0000,-196.1996,392.3990
9.2880,0,44.3302,-18.8542,-40.1208,0.0000
9.2880,1,196.1996,0.0000,-196.1996,392.3989
9.3200,0,44.3302,-18.8542,-40.1208,0.0000
9.3200,1,196.1996,0.0000,-196.1996,392.3989
9.3520,0,44.3302,-18.8542,-40.1208,0.0000
9.3520,1,196.1996,0.0000,-196.1996,392.3989
9.3840,0,44.3302,-18.8542,-40.1208,0.0000
9.3840,1,196.1996,0.0000,-196.1996,392.3989
9.4180,0,44.3302,-18.8542,-40.1208,0.0000
9.4180,1,196.1996,0.0000,-196.1996,392.3990
9.4520,0,44.3302,-18.8542,-40.1208,0.0000
9.4520,1,196.1996,0.0000,-196.1996,392.3989
9.4840,0,44.3302,-18.8542,-40.1208,0.0000
9.4840,1,196.1996,0.0000,-196.1996,392.3989
9.5220,0,44.3302,-18.8542,-40.1208,0.0000
9.5220,1,196.1996,0.0000,-196.1996,392.3990
9.5500,0,44.3302,-18.8542,-40.1208,0.0000
9.5500,1,196.1996,0.0000,-196.1996,392.3990
9.5860,0,44.3302,-18.8542,-40.1208,0.0000
9.5860,1,196.1996,0.0000,-196.1996,392.3990
9.6180,0,44.3302,-18.8542,-40.1208,0.0000
9.6180,1,196.1996,0.0000,-196.1996,392.3990
9.6500,0,44.3302,-18.8542,-40.1208,0.0000
9.6500,1,196.1996,0.0000,-196.1996,392.3990
9.6840,0,44.3302,-18.8542,-40.1208,0.0000
9.6840,1,196.1996,0.0000,-196.1996,392.3989
9.7160,0,44.3302,-18.8542,-40.1208,0.0000
9.7160,1,196.1996,0.0000,-196.1996,392.3989
9.7500,0,44.3302,-18.8542,-40.1208,0.0000
9.7500,1,196.1996,0.0000,-196.1996,392.3989
9.7840,0,44.3302,-18.8542,-40.1208,0.0000
9.7840,1,196.1996,0.0000,-196.1996,392.3990
9.8180,0,44.3302,-18.8542,-40.1208,0.0000
9.8180,1,196.1996,0.0000,-196.1996,392.3990
9.8500,0,44.3302,-18.8542,-40.1208,0.0000
9.8500,1,196.1996,0.0000,-196.1996,392.3990
9.8860,0,44.3302,-18.8542,-40.1208,0.0000
9.8860,1,196.1996,0.0000,-196.1996,392.3990
9.9160,0,44.3302,-18.8542,-40.1208,0.0000
9.9160,1,196.1996,0.0000,-196.1996,392.3990
9.9520,0,44.3302,-18.8542,-40.1208,0.0000
9.9520,1,196.1996,0.0000,-196.1996,392.3990
9.9860,0,44.3302,-18.8542,-40.1208,0.0000
9.9860,1,196.1996,0.0000,-196.1996,392.3990
10.0180,0,44.3302,-18.8542,-40.1208,0.0000
10.0180,1,196.1996,0.0000,-196.1996,392.3990
10.0500,0,44.3302,-18.8542,-40.1208,0.0000
10.0500,1,196.1996,0.0000,-196.1996,392.3990
10.0820,0,44.3302,-18.8542,-40.1208,0.0000
10.0820,1,196.1996,0.0000,-196.1996,392.3990
10.1200,0,44.3302,-18.8542,-40.1208,0.0000
10.1200,1,196.1996,0.0000,-196.1996,392.3990
10.1500,0,44.3302,-18.8542,-40.1208,0.0000
10.1500,1,196.1996,0.0000,-196.1996,392.3990
10.1840,0,44.3302,-18.8542,-40.1208,0.0000
10.1840,1,196.1996,0.0000,-196.1996,392.3990
10.2180,0,44.3302,-18.8542,-40.1208,0.0000
10.2180,1,196.1996,0.0000,-196.1996,392.3989
10.2520,0,44.3302,-18.8542,-40.1208,0.0000
10.2520,1,196.1996,0.0000,-196.1996,392.3989
10.2820,0,44.3302,-18.8542,-40.1208,0.0000
10.2820,1,196.1996,0.0000,-196.1996,392.3990
10.3180,0,44.3302,-18.8542,-40.1208,0.0000
10.3180,1,196.1996,0.0000,-196.1996,392.3990
10.3520,0,44.3302,-18.8542,-40.1208,0.0000
10.3520,1,196.1996,0.0000,-196.1996,392.3989
10.3860,0,44.3302,-18.8542,-40.1208,0.0000
10.3860,1,196.1996,0.0000,-196.1996,392.3989
10.4160,0,44.3302,-18.8542,-40.1208,0.0000
10.4160,1,196.1996,0.0000,-196.1996,392.3990
10.4520,0,44.3302,-18.8542,-40.1208,0.0000
10.4520,1,196.1996,0.0000,-196.1996,392.3989
10.4840,0,44.3302,-18.8542,-40.1209,0.0000
10.4840,1,196.1996,0.0000,-196.1996,392.3989
10.5160,0,44.3302,-18.8542,-40.1208,0.0000
10.5160,1,196.1996,0.0000,-196.1996,392.3990
10.5480,0,44.3302,-18.8542,-40.1208,0.0000
10.5480,1,196.1996,0.0000,-196.1996,392.3990
10.5840,0,44.3302,-18.8542,-40.1208,0.0000
10.5840,1,196.1996,0.0000,-196.1996,392.3990
10.6180,0,44.3302,-18.8542,-40.1209,0.0000
10.6180,1,196.1996,0.0000,-196.1996,392.3989
10.6480,0,44.3302,-18.8542,-40.1208,0.0000
10.6480,1,196.1996,0.0000,-196.1996,392.3989
10.6860,0,44.3302,-18.8542,-40.1208,0.0000
10.6860,1,196.1996,0.0000,-196.1996,392.3989
10.7180,0,44.3302,-18.8542,-40.1208,0.0000
10.7180,1,196.1996,0.0000,-196.1996,392.3990
10.7500,0,44.3302,-18.8542,-40.1208,0.0000
10.7500,1,196.1996,0.0000,-196.1996,392.3990
10.7840,0,44.3302,-18.8542,-40.1208,0.0000
10.7840,1,196.1996,0.0000,-196.1996,392.3990
10.8160,0,44.3302,-18.8542,-40.1208,0.0000
10.8160,1,196.1996,0.0000,-196.1996,392.3990
10.8520,0,44.3302,-18.8542,-40.1209,0.0000
10.8520,1,196.1996,0.0000,-196.1996,392.3989
10.8840,0,44.3302,-18.8542,-40.1209,0.0000
10.8840,1,196.1996,0.0000,-196.1996,392.3989
10.9180,0,44.3302,-18.8542,-40.1209,0.0000
10.9180,1,196.1996,0.0000,-196.1996,392.3989
10.9520,0,44.3302,-18.8542,-40.1209,0.0000
10.9520,1,196.1996,0.0000,-196.1996,392.3990
10.9860,0,44.3302,-18.8542,-40.1208,0.0000
10.9860,1,196.1996,0.0000,-196.1996,392.3990
11.0180,0,44.3302,-18.8542,-40.1209,0.0000
11.0180,1,196.1996,0.0000,-196.1996,392.3990
11.0500,0,44.3302,-18.8542,-40.1209,0.0000
11.0500,1,196.1996,0.0000,-196.1996,392.3990
11.0840,0,44.3302,-18.8542,-40.1209,0.0000
11.0840,1,196.1996,0.0000,-196.1996,392.3990
11.1180,0,44.3302,-18.8542,-40.1208,0.0000
11.1180,1,196.1996,0.0000,-196.1996,392.3989
11.1500,0,44.3302,-18.8542,-40.1209,0.0000
11.1500,1,196.1996,0.0000,-196.1996,392.3990
11.1840,0,44.3302,-18.8542,-40.1209,0.0000
11.1840,1,196.1996,0.0000,-196.1996,392.3990
11.2180,0,44.3302,-18.8542,-40.1209,0.0000
11.2180,1,196.1996,0.0000,-196.1996,392.3990
11.2520,0,44.3302,-18.8542,-40.1209,0.0000
11.2520,1,196.1996,0.0000,-196.1996,392.3990
11.2840,0,44.3302,-18.8542,-40.1209,0.0000
11.2840,1,196.1996,0.0000,-196.1996,392.3990
11.3180,0,44.3302,-18.8542,-40.1209,0.0000
11.3180,1,196.1996,0.0000,-196.1996,392.3990
11.3500,0,44.3302,-18.8542,-40.1209,0.0000
11.3500,1,196.1996,0.0000,-196.1996,392.3990
11.3840,0,44.3302,-18.8542,-40.1209,0.0000
11.3840,1,196.1996,0.0000,-196.1996,392.3990
11.4160,0,44.3302,-18.8542,-40.1209,0.0000
11.4160,1,196.1996,0.0000,-196.1996,392.3990
11.4500,0,44.3302,-18.8542,-40.1209,0.0000
11.4500,1,196.1996,0.0000,-196.1996,392.3989
11.4860,0,44.3302,-18.8542,-40.1209,0.0000
11.4860,1,196.1996,0.0000,-196.1996,392.3990
11.5180,0,44.3302,-18.8542,-40.1209,0.0000
11.5180,1,196.1996,0.0000,-196.1996,392.3989
11.5500,0,44.3302,-18.8542,-40.1209,0.0000
11.5500,1,196.1996,0.0000,-196.1996,392.3989
11.5820,0,44.3302,-18.8542,-40.1209,0.0000
11.5820,1,196.1996,0.0000,-196.1996,392.3989
11.6180,0,44.3302,-18.8542,-40.1209,0.0000
11.6180,1,196.1996,0.0000,-196.1996,392.3990
11.6520,0,44.3302,-18.8542,-40.1209,0.0000
11.6520,1,196.1996,0.0000,-196.1996,392.3990
11.6840,0,44.3302,-18.8542,-40.1209,0.0000
11.6840,1,196.1996,0.0000,-196.1996,392.3990
11.7160,0,44.3302,-18.8542,-40.1209,0.0000
11.7160,1,196.1996,0.0000,-196.1996,392.3989
11.7500,0,44.3302,-18.8542,-40.1209,0.0000
11.7500,1,196.1996,0.0000,-196.1996,392.3990
11.7820,0,44.3302,-18.8542,-40.1209,0.0000
11.7820,1,196.1996,0.0000,-196.1996,392.3990
11.8180,0,44.3302,-18.8542,-40.1209,0.0000
11.8180,1,196.1996,0.0000,-196.1996,392.3989
11.8520,0,44.3302,-18.8542,-40.1209,0.0000
11.8520,1,196.1996,0.0000,-196.1996,392.3990
11.8860,0,44.3302,-18.8542,-40.1209,0.0000
11.8860,1,196.1996,0.0000,-196.1996,392.3990
11.9200,0,44.3302,-18.8542,-40.1209,0.0000
11.9200,1,196.1996,0.0000,-196.1996,392.3990
11.9500,0,44.3302,-18.8542,-40.1209,0.0000
11.9500,1,196.1996,0.0000,-196.1996,392.3989
11.9820,0,44.3302,-18.8542,-40.1209,0.0000
11.9820,1,196.1996,0.0000,-196.1996,392.3990
12.0160,0,44.3302,-18.8542,-40.1209,0.0000
12.0160,1,196.1996,0.0000,-196.1996,392.3990
12.0520,0,44.3302,-18.8542,-40.1209,0.0000
12.0520,1,196.1996,0.0000,-196.1996,392.3990
12.0860,0,44.3302,-18.8542,-40.1209,0.0000
12.0860,1,196.1996,0.0000,-196.1996,392.3990
12.1160,0,44.3302,-18.8542,-40.1209,0.0000
12.1160,1,196.1996,0.0000,-196.1996,392.3990
12.1480,0,44.3302,-18.8542,-40.1209,0.0000
12.1480,1,196.1996,0.0000,-196.1996,392.3990
12.1820,0,44.3302,-18.8542,-40.1209,0.0000
12.1820,1,196.1996,0.0000,-196.1996,392.3990
12.2160,0,44.3302,-18.8542,-40.1209,0.0000
12.2160,1,196.1996,0.0000,-196.1996,392.3990
12.2300,0,44.3302,-18.8542,-40.1209,0.0000
12.2300,1,196.1996,0.0000,-196.1996,392.3990
12.2500,0,44.3302,-18.8542,-40.1209,0.0000
12.2500,1,196.1996,0.0000,-196.1996,392.3990
12.2820,0,44.3302,-18.8542,-40.1209,0.0000
12.2820,1,196.1996,0.0000,-196.1996,392.3990
12.3160,0,44.3302,-18.8542,-40.1209,0.0000
12.3160,1,196.1996,0.0000,-196.1996,392.3990
12.3500,0,44.3302,-18.8542,-40.1209,0.0000
12.3500,1,196.1996,0.0000,-196.1996,392.3990
12.3820,0,44.3302,-18.8542,-40.1209,0.0000
12.3820,1,196.1996,0.0000,-196.1996,392.3990
12.4160,0,44.3302,-18.8542,-40.1209,0.0000
12.4160,1,196.1996,0.0000,-196.1996,392.3990
12.4520,0,44.3302,-18.8542,-40.1209,0.0000
12.4520,1,196.1996,0.0000,-196.1996,392.3990
12.4840,0,44.3302,-18.8542,-40.1209,0.0000
12.4840,1,196.1996,0.0000,-196.1996,392.3990
12.5180,0,44.3302,-18.8542,-40.1209,0.0000
12.5180,1,196.1996,0.0000,-196.1996,392.3990
12.5520,0,44.3302,-18.8542,-40.1209,0.0000
12.5520,1,196.1996,0.0000,-196.1996,392.3990
12.5840,0,44.3302,-18.8542,-40.1209,0.0000
12.5840,1,196.1996,0.0000,-196.1996,392.3990
12.6160,0,44.3302,-18.8542,-40.1209,0.0000
12.6160,1,196.1996,0.0000,-196.1996,392.3989
12.6520,0,44.3302,-18.8542,-40.1209,0.0000
12.6520,1,196.1996,0.0000,-196.1996,392.3990
12.6840,0,44.3302,-18.8542,-40.1209,0.0000
12.6840,1,196.1996,0.0000,-196.1996,392.3990
12.7180,0,44.3302,-18.8542,-40.1209,0.0000
12.7180,1,196.1996,0.0000,-196.1996,392.3990
12.7500,0,44.3302,-18.8542,-40.1209,0.0000
12.7500,1,196.1996,0.0000,-196.1996,392.3989
12.7840,0,44.3302,-18.8542,-40.1209,0.0000
12.7840,1,196.1996,0.0000,-196.1996,392.3989
12.8180,0,44.3302,-18.8542,-40.1209,0.0000
12.8180,1,196.1996,0.0000,-196.1996,392.3989
12.8480,0,44.3302,-18.8542,-40.1209,0.0000
12.8480,1,196.1996,0.0000,-196.1996,392.3990
12.8860,0,44.3302,-18.8542,-40.1209,0.0000
12.8860,1,196.1996,0.0000,-196.1996,392.3989
12.9180,0,44.3302,-18.8542,-40.1209,0.0000
12.9180,1,196.1996,0.0000,-196.1996,392.3989
12.9520,0,44.3302,-18.8542,-40.1209,0.0000
12.9520,1,196.1996,0.0000,-196.1996,392.3990
12.9840,0,44.3302,-18.8542,-40.1209,0.0000
12.9840,1,196.1996,0.0000,-196.1996,392.3990
13.0160,0,44.3302,-18.8542,-40.1209,0.0000
13.0160,1,196.1996,0.0000,-196.1996,392.3989
13.0540,0,44.3302,-18.8542,-40.1209,0.0000
13.0540,1,196.1996,0.0000,-196.1996,392.3990
13.0820,0,44.3302,-18.8542,-40.1209,0.0000
13.0820,1,196.1996,0.0000,-196.1996,392.3989
13.1140,0,44.3302,-18.8542,-40.1209,0.0000
13.1140,1,196.1996,0.0000,-196.1996,392.3990
13.1520,0,44.3302,-18.8542,-40.1209,0.0000
13.1520,1,196.1996,0.0000,-196.1996,392.3990
13.1820,0,44.3302,-18.8542,-40.1209,0.0000
13.1820,1,196.1996,0.0000,-196.1996,392.3989
13.2180,0,44.3302,-18.8542,-40.1209,0.0000
13.2180,1,196.1996,0.0000,-196.1996,392.3989
13.2500,0,44.3302,-18.8542,-40.1209,0.0000
13.2500,1,196.1996,0.0000,-196.1996,392.3990
13.2840,0,44.3302,-18.8542,-40.1209,0.0000
13.2840,1,196.1996,0.0000,-196.1996,392.3990
13.3140,0,44.3302,-18.8542,-40.1209,0.0000
13.3140,1,196.1996,0.0000,-196.1996,392.3990
13.3500,0,44.3302,-18.8542,-40.1209,0.0000
13.3500,1,196.1996,0.0000,-196.1996,392.3990
13.3840,0,44.3302,-18.8542,-40.1209,0.0000
13.3840,1,196.1996,0.0000,-196.1996,392.3990
13.4180,0,44.3302,-18.8542,-40.1209,0.0000
13.4180,1,196.1996,0.0000,-196.1996,392.3990
13.4500,0,44.3302,-18.8542,-40.1209,0.0000
13.4500,1,196.1996,0.0000,-196.1996,392.3990
13.4840,0,44.3302,-18.8542,-40.1209,0.0000
13.4840,1,196.1996,0.0000,-196.1996,392.3990
13.5180,0,44.3302,-18.8542,-40.1209,0.0000
13.5180,1,196.1996,0.0000,-196.1996,392.3990
13.5480,0,44.3302,-18.8542,-40.1209,0.0000
13.5480,1,196.1996,0.0000,-196.1996,392.3990
13.5840,0,44.3302,-18.8542,-40.1209,0.0000
13.5840,1,196.1996,0.0000,-196.1996,392.3990
13.6180,0,44.3302,-18.8542,-40.1209,0.0000
13.6180,1,196.1996,0.0000,-196.1996,392.3990
13.6480,0,44.3302,-18.8542,-40.1209,0.0000
13.6480,1,196.1996,0.0000,-196.1996,392.3990
13.6820,0,44.3302,-18.8542,-40.1209,0.0000
13.6820,1,196.1996,0.0000,-196.1996,392.3990
13.7160,0,44.3302,-18.8542,-40.1209,0.0000
13.7160,1,196.1996,0.0000,-196.1996,392.3990
13.7520,0,44.3302,-18.8542,-40.1209,0.0000
13.7520,1,196.1996,0.0000,-196.1996,392.3990
13.7840,0,44.3302,-18.8542,-40.1209,0.0000
13.7840,1,196.1996,0.0000,-196.1996,392.3990
13.8180,0,44.3302,-18.8542,-40.1209,0.0000
13.8180,1,196.1996,0.0000,-196.1996,392.3989
13.8500,0,44.3302,-18.8542,-40.1209,0.0000
13.8500,1,196.1996,0.0000,-196.1996,392.3989
13.8840,0,44.3302,-18.8542,-40.1209,0.0000
13.8840,1,196.1996,0.0000,-196.1996,392.3990
13.9180,0,44.3302,-18.8542,-40.1209,0.0000
13.9180,1,196.1996,0.0000,-196.1996,392.3990
13.9520,0,44.3302,-18.8542,-40.1209,0.0000
13.9520,1,196.1996,0.0000,-196.1996,392.3989
13.9840,0,44.3302,-18.8542,-40.1209,0.0000
13.9840,1,196.1996,0.0000,-196.1996,392.3989
14.0180,0,44.3302,-18.8542,-40.1209,0.0000
14.0180,1,196.1996,0.0000,-196.1996,392.3989
14.0520,0,44.3302,-18.8542,-40.1209,0.0000
14.0520,1,196.1996,0.0000,-196.1996,392.3990
14.0840,0,44.3302,-18.8542,-40.1209,0.0000
14.0840,1,196.1996,0.0000,-196.1996,392.3990
14.1160,0,44.3302,-18.8542,-40.1209,0.0000
14.1160,1,196.1996,0.0000,-196.1996,392.3990
14.1480,0,44.3302,-18.8542,-40.1209,0.0000
14.1480,1,196.1996,0.0000,-196.1996,392.3989
14.1840,0,44.3302,-18.8542,-40.1209,0.0000
14.1840,1,196.1996,0.0000,-196.1996,392.3990
14.2180,0,44.3302,-18.8542,-40.1209,0.0000
14.2180,1,196.1996,0.0000,-196.1996,392.3990
14.2500,0,44.3302,-18.8542,-40.1209,0.0000
14.2500,1,196.1996,0.0000,-196.1996,392.3989
14.2820,0,44.3302,-18.8542,-40.1209,0.0000
14.2820,1,196.1996,0.0000,-196.1996,392.3989
14.3160,0,44.3302,-18.8542,-40.1209,0.0000
14.3160,1,196.1996,0.0000,-196.1996,392.3989
14.3500,0,44.3299,-18.8541,-40.1206,0.0000
14.3500,1,196.1996,0.0000,-196.1996,392.3990
14.3840,0,44.3299,-18.8541,-40.1206,0.0000
14.3840,1,196.1996,0.0000,-196.1996,392.3989
14.4160,0,44.3299,-18.8541,-40.1206,0.0000
14.4160,1,196.1996,0.0000,-196.1996,392.3990
14.4500,0,44.3300,-18.8541,-40.1207,0.0000
14.4500,1,196.1996,0.0000,-196.1996,392.3990
14.4840,0,44.3300,-18.8541,-40.1207,0.0000
14.4840,1,196.1996,0.0000,-196.1996,392.3990
14.5180,0,44.3300,-18.8541,-40.1207,0.0000
14.5180,1,196.1996,0.0000,-196.1996,392.3990
14.5500,0,44.3300,-18.8541,-40.1207,0.0000
14.5500,1,196.1996,0.0000,-196.1996,392.3989
14.5840,0,44.3300,-18.8541,-40.1207,0.0000
14.5840,1,196.1996,0.0000,-196.1996,392.3989
14.6180,0,44.3300,-18.8541,-40.1207,0.0000
14.6180,1,196.1996,0.0000,-196.1996,392.3990
14.6520,0,44.3300,-18.8541,-40.1207,0.0000
14.6520,1,196.1996,0.0000,-196.1996,392.3989
14.6840,0,44.3300,-18.8541,-40.1207,0.0000
14.6840,1,196.1996,0.0000,-196.1996,392.3990
14.7180,0,44.3300,-18.8541,-40.1207,0.0000
14.7180,1,196.1996,0.0000,-196.1996,392.3990
14.7500,0,44.3300,-18.8541,-40.1207,0.0000
14.7500,1,196.1996,0.0000,-196.1996,392.3990
14.7840,0,44.3300,-18.8541,-40.1207,0.0000
14.7840,1,196.1996,0.0000,-196.1996,392.3990
14.8160,0,44.3300,-18.8541,-40.1207,0.0000
14.8160,1,196.1996,0.0000,-196.1996,392.3989
14.8500,0,44.3297,-18.8540,-40.1205,0.0000
14.8500,1,196.1996,0.0000,-196.1996,392.3990
14.8840,0,44.3297,-18.8540,-40.1205,0.0000
14.8840,1,196.1996,0.0000,-196.1996,392.3990
14.9160,0,44.3297,-18.8540,-40.1204,0.0000
14.9160,1,196.1996,0.0000,-196.1996,392.3990
14.9500,0,44.3297,-18.8540,-40.1204,0.0000
14.9500,1,196.1996,0.0000,-196.1996,392.3990
14.9840,0,44.3297,-18.8540,-40.1204,0.0000
14.9840,1,196.1996,0.0000,-196.1996,392.3990
15.0180,0,44.3297,-18.8540,-40.1204,0.0000
15.0180,1,196.1996,0.0000,-196.1996,392.3989
15.0500,0,44.3297,-18.8540,-40.1204,0.0000
15.0500,1,196.1996,0.0000,-196.1996,392.3989
15.0840,0,44.3297,-18.8540,-40.1204,0.0000
15.0840,1,196.1996,0.0000,-196.1996,392.3990
15.1180,0,44.3297,-18.8540,-40.1204,0.0000
15.1180,1,196.1996,0.0000,-196.1996,392.3989
15.1520,0,44.3297,-18.8540,-40.1204,0.0000
15.1520,1,196.1996,0.0000,-196.1996,392.3990
15.1840,0,44.3297,-18.8540,-40.1204,0.0000
15.1840,1,196.1996,0.0000,-196.1996,392.3990
15.2160,0,44.3297,-18.8540,-40.1204,0.0000
15.2160,1,196.1996,0.0000,-196.1996,392.3989
15.2500,0,44.3297,-18.8540,-40.1204,0.0000
15.2500,1,196.1996,0.0000,-196.1996,392.3989
15.2820,0,44.3297,-18.8540,-40.1204,0.0000
15.2820,1,196.1996,0.0000,-196.1996,392.3989
15.3180,0,44.3294,-18.8539,-40.1202,0.0000
15.3180,1,196.1996,0.0000,-196.1996,392.3990
15.3500,0,44.3294,-18.8539,-40.1202,0.0000
15.3500,1,196.1996,0.0000,-196.1996,392.3990
15.3840,0,44.3294,-18.8538,-40.1201,0.0000
15.3840,1,196.1996,0.0000,-196.1996,392.3989
15.4160,0,44.3294,-18.8538,-40.1201,0.0000
15.4160,1,196.1996,0.0000,-196.1996,392.3989
15.4500,0,44.3294,-18.8538,-40.1201,0.0000
15.4500,1,196.1996,0.0000,-196.1996,392.3990
15.4840,0,44.3294,-18.8539,-40.1201,0.0000
15.4840,1,196.1996,0.0000,-196.1996,392.3990
15.5160,0,44.3294,-18.8539,-40.1201,0.0000
15.5160,1,196.1996,0.0000,-196.1996,392.3989
15.5500,0,44.3294,-18.8538,-40.1201,0.0000
15.5500,1,196.1996,0.0000,-196.1996,392.3990
15.5840,0,44.3294,-18.8538,-40.1201,0.0000
15.5840,1,196.1996,0.0000,-196.1996,392.3990
15.6140,0,44.3294,-18.8538,-40.1201,0.0000
15.6140,1,196.1996,0.0000,-196.1996,392.3990
15.6500,0,44.3294,-18.8538,-40.1201,0.0000
15.6500,1,196.1996,0.0000,-196.1996,392.3990
15.6840,0,44.3294,-18.8538,-40.1201,0.0000
15.6840,1,196.1996,0.0000,-196.1996,392.3990
15.7200,0,44.3294,-18.8538,-40.1201,0.0000
15.7200,1,196.1996,0.0000,-196.1996,392.3990
15.7500,0,44.3294,-18.8538,-40.1201,0.0000
15.7500,1,196.1996,0.0000,-196.1996,392.3989
15.7840,0,44.3291,-18.8537,-40.1199,0.0000
15.7840,1,196.1996,0.0000,-196.1996,392.3990
15.8180,0,44.3291,-18.8537,-40.1199,0.0000
15.8180,1,196.1996,0.0000,-196.1996,392.3989
15.8500,0,44.3291,-18.8537,-40.1199,0.0000
15.8500,1,196.1996,0.0000,-196.1996,392.3990
15.8840,0,44.3290,-18.8537,-40.1198,0.0000
15.8840,1,196.1996,0.0000,-196.1996,392.3990
15.9140,0,44.3290,-18.8537,-40.1198,0.0000
15.9140,1,196.1996,0.0000,-196.1996,392.3990
15.9520,0,44.3290,-18.8537,-40.1198,0.0000
15.9520,1,196.1996,0.0000,-196.1996,392.3989
15.9840,0,44.3290,-18.8537,-40.1198,0.0000
15.9840,1,196.1996,0.0000,-196.1996,392.3990
16.0160,0,44.3290,-18.8537,-40.1198,0.0000
16.0160,1,196.1996,0.0000,-196.1996,392.3990
16.0500,0,44.3290,-18.8537,-40.1198,0.0000
16.0500,1,196.1996,0.0000,-196.1996,392.3990
16.0840,0,44.3290,-18.8537,-40.1198,0.0000
16.0840,1,196.1996,0.0000,-196.1996,392.3989
16.1160,0,44.3290,-18.8537,-40.1198,0.0000
16.1160,1,196.1996,0.0000,-196.1996,392.3989
16.1500,0,44.3290,-18.8537,-40.1198,0.0000
16.1500,1,196.1996,0.0000,-196.1996,392.3990
16.1840,0,44.3290,-18.8537,-40.1198,0.0000
16.1840,1,196.1996,0.0000,-196.1996,392.3990
16.2160,0,44.3290,-18.8537,-40.1198,0.0000
16.2160,1,196.1996,0.0000,-196.1996,392.3990
16.2500,0,44.3290,-18.8537,-40.1198,0.0000
16.2500,1,196.1996,0.0000,-196.1996,392.3989
16.2840,0,44.3288,-18.8536,-40.1196,0.0000
16.2840,1,196.1996,0.0000,-196.1996,392.3990
16.3160,0,44.3288,-18.8536,-40.1196,0.0000
16.3160,1,196.1996,0.0000,-196.1996,392.3989
16.3500,0,44.3287,-18.8536,-40.1196,0.0000
16.3500,1,196.1996,0.0000,-196.1996,392.3990
16.3840,0,44.3287,-18.8536,-40.1196,0.0000
16.3840,1,196.1996,0.0000,-196.1996,392.3989
16.4180,0,44.3287,-18.8536,-40.1196,0.0000
16.4180,1,196.1996,0.0000,-196.1996,392.3989
16.4500,0,44.3287,-18.8536,-40.1196,0.0000
16.4500,1,196.1996,0.0000,-196.1996,392.3990
16.4840,0,44.3287,-18.8536,-40.1196,0.0000
16.4840,1,196.1996,0.0000,-196.1996,392.3990
16.5180,0,44.3287,-18.8536,-40.1196,0.0000
16.5180,1,196.1996,0.0000,-196.1996,392.3989
16.5500,0,44.3287,-18.8536,-40.1196,0.0000
16.5500,1,196.1996,0.0000,-196.1996,392.3989
