Timp,ID_Legatura,FortaModul_N,FortaX_N,FortaY_N,Moment_Nm
7.7620,0,37.6161,-3.7720,-37.4265,0.0000
7.7620,1,5037.2310,996.3093,-4937.7188,10000.0000
7.7960,0,37.6288,-3.9304,-37.4229,0.0000
7.7960,1,5824.6758,1375.9446,-5659.8257,10000.0000
7.8300,0,37.6485,-4.0439,-37.4307,0.0000
7.8300,1,5784.1162,1356.0394,-5622.9136,10000.0000
7.8620,0,37.7185,-4.0459,-37.5009,0.0000
7.8620,1,4967.5586,962.9042,-4873.3413,10000.0000
7.9000,0,37.5637,-4.4869,-37.2948,0.0000
7.9000,1,1315.9948,138.2666,-1308.7111,3261.4001
7.9320,0,37.6024,-4.5729,-37.3233,0.0000
7.9320,1,4202.1377,594.2252,-4159.9106,10000.0000
7.9640,0,37.6897,-4.5827,-37.4101,0.0000
7.9640,1,5663.1650,1294.6406,-5513.1973,10000.0000
7.9960,0,37.7123,-4.6746,-37.4214,0.0000
7.9960,1,5630.8530,1279.1101,-5483.6470,10000.0000
8.0280,0,37.6131,-4.9253,-37.2892,0.0000
8.0280,1,765.7147,69.5806,-762.5468,1855.0804
8.0640,0,37.6348,-5.0262,-37.2977,0.0000
8.0640,1,1781.4530,203.6794,-1769.7711,4421.2241
8.0940,0,37.7594,-4.9743,-37.4303,0.0000
8.0940,1,5552.1025,1240.0457,-5411.8506,10000.0000
8.1260,0,37.7792,-5.0634,-37.4384,0.0000
8.1260,1,5523.3101,1226.2209,-5385.4746,10000.0000
8.1660,0,37.7796,-5.2067,-37.4191,0.0000
8.1660,1,5493.0537,1211.6152,-5357.7632,10000.0000
8.1980,0,37.6796,-5.4212,-37.2876,0.0000
8.1980,1,1611.8783,185.0043,-1601.2262,3979.6870
8.2300,0,37.7864,-5.4225,-37.3953,0.0000
8.2300,1,5452.0430,1191.3309,-5320.2915,10000.0000
8.2620,0,37.7991,-5.5130,-37.3949,0.0000
8.2620,1,5427.4233,1179.5541,-5297.6953,10000.0000
8.2960,0,37.8167,-5.5689,-37.4044,0.0000
8.2960,1,5401.1216,1167.2655,-5273.4814,10000.0000
8.3280,0,37.8365,-5.6261,-37.4159,0.0000
8.3280,1,5380.6406,1157.4062,-5254.6841,10000.0000
8.3620,0,37.8367,-5.7380,-37.3991,0.0000
8.3620,1,5361.9707,1148.2898,-5237.5718,10000.0000
8.3960,0,37.8470,-5.8404,-37.3937,0.0000
8.3960,1,4351.4990,677.2599,-4298.4722,10000.0000
8.4280,0,37.8535,-5.9421,-37.3842,0.0000
8.4280,1,3502.3296,449.9214,-3473.3103,8701.6221
8.4640,0,37.9254,-5.9608,-37.4541,0.0000
8.4640,1,5292.3813,1115.6044,-5173.4634,10000.0000
8.4940,0,37.9395,-6.0449,-37.4548,0.0000
8.4940,1,5269.6797,1105.2462,-5152.4707,10000.0000
8.5260,0,37.9930,-6.0577,-37.5070,0.0000
8.5260,1,4668.3545,825.8007,-4594.7349,10000.0000
8.5640,0,37.9536,-6.2119,-37.4418,0.0000
8.5640,1,5227.6138,1085.6643,-5113.6367,10000.0000
8.6000,0,37.9265,-6.3485,-37.3914,0.0000
8.6000,1,4646.4121,816.4850,-4574.1118,10000.0000
8.6300,0,38.0180,-6.3197,-37.4891,0.0000
8.6300,1,5188.9404,1067.6210,-5077.9219,10000.0000
8.6660,0,38.0090,-6.4426,-37.4590,0.0000
8.6660,1,5170.1138,1058.9319,-5060.5078,10000.0000
8.7000,0,37.9985,-6.5524,-37.4293,0.0000
8.7000,1,4283.5229,647.5291,-4234.2974,10000.0000
8.7300,0,38.1065,-6.4836,-37.5508,0.0000
8.7300,1,5128.0581,1039.5715,-5021.5806,10000.0000
8.7640,0,38.0760,-6.6530,-37.4903,0.0000
8.7640,1,5110.6675,1031.5793,-5005.4736,10000.0000
8.7940,0,38.0695,-6.7314,-37.4697,0.0000
8.7940,1,4575.8433,783.4476,-4508.2759,10000.0000
8.8260,0,38.0584,-6.8234,-37.4417,0.0000
8.8260,1,1630.9658,198.8386,-1618.7998,3965.6350
8.8640,0,38.1134,-6.8901,-37.4854,0.0000
8.8640,1,5053.3247,1005.0828,-4952.3628,10000.0000
8.8920,0,38.1055,-6.9575,-37.4650,0.0000
8.8920,1,4543.2041,767.7037,-4477.8716,10000.0000
8.9300,0,38.1512,-7.0249,-37.4988,0.0000
8.9300,1,5017.8960,988.5842,-4919.5508,10000.0000
8.9620,0,38.1390,-7.0813,-37.4759,0.0000
8.9620,1,3810.1531,507.7773,-3776.1658,9349.0400
8.9960,0,38.2004,-7.1447,-37.5263,0.0000
8.9960,1,4981.8071,971.7431,-4886.1147,10000.0000
9.0280,0,38.1736,-7.2575,-37.4773,0.0000
9.0280,1,4968.5566,965.5414,-4873.8369,10000.0000
9.0640,0,38.2191,-7.2993,-37.5156,0.0000
9.0640,1,4949.4902,956.5253,-4856.1831,10000.0000
9.0960,0,38.2029,-7.3495,-37.4893,0.0000
9.0960,1,4479.8271,735.9112,-4418.9688,10000.0000
9.1300,0,38.2495,-7.4048,-37.5259,0.0000
9.1300,1,4918.5840,941.9732,-4827.5415,10000.0000
9.1620,0,38.2203,-7.4838,-37.4805,0.0000
9.1620,1,4907.5679,936.8643,-4817.3135,10000.0000
9.1980,0,38.2977,-7.4773,-37.5607,0.0000
9.1980,1,4891.0786,929.0369,-4802.0352,10000.0000
9.2300,0,38.2516,-7.5997,-37.4891,0.0000
9.2300,1,4880.3403,924.0181,-4792.0674,10000.0000
9.2640,0,38.2960,-7.5861,-37.5372,0.0000
9.2640,1,4868.8013,918.6768,-4781.3452,10000.0000
9.3000,0,38.2513,-7.6779,-37.4728,0.0000
9.3000,1,4858.6587,914.0012,-4771.9141,10000.0000
9.3320,0,38.2528,-7.7212,-37.4654,0.0000
9.3320,1,4849.9282,910.0118,-4763.7886,10000.0000
9.3660,0,38.2375,-7.7643,-37.4409,0.0000
9.3660,1,4841.4688,906.1699,-4755.9097,10000.0000
9.4000,0,38.3239,-7.7450,-37.5331,0.0000
9.4000,1,4832.4258,902.0032,-4747.4971,10000.0000
9.4320,0,38.2553,-7.8184,-37.4478,0.0000
9.4320,1,4824.5615,898.4144,-4740.1733,10000.0000
9.4640,0,38.3041,-7.8272,-37.4958,0.0000
9.4640,1,4816.1240,894.5815,-4732.3120,10000.0000
9.4960,0,38.3297,-7.8465,-37.5179,0.0000
9.4960,1,4807.7559,890.7505,-4724.5190,10000.0000
9.5300,0,38.2818,-7.9082,-37.4561,0.0000
9.5300,1,4799.6465,887.0412,-4716.9658,10000.0000
9.5640,0,38.3009,-7.9374,-37.4694,0.0000
9.5640,1,4790.9858,883.1038,-4708.8931,10000.0000
9.5940,0,38.3323,-7.9616,-37.4964,0.0000
9.5940,1,4783.2598,879.5702,-4701.6943,10000.0000
9.6300,0,38.3483,-7.9806,-37.5087,0.0000
9.6300,1,4774.3105,875.4514,-4693.3599,10000.0000
9.6640,0,38.3606,-8.0008,-37.5170,0.0000
9.6640,1,4765.8760,871.6176,-4685.4941,10000.0000
9.6940,0,38.3190,-8.0249,-37.4693,0.0000
9.6940,1,4374.1582,688.7247,-4319.5972,10000.0000
9.7280,0,38.3353,-8.0761,-37.4750,0.0000
9.7280,1,4750.6479,864.6533,-4671.2988,10000.0000
9.7620,0,38.3589,-8.0954,-37.4949,0.0000
9.7620,1,4742.4131,860.8553,-4663.6265,10000.0000
9.8000,0,38.3489,-8.1308,-37.4770,0.0000
9.8000,1,4733.4395,856.7626,-4655.2559,10000.0000
9.8260,0,38.4058,-8.1350,-37.5344,0.0000
9.8260,1,4726.9834,853.7966,-4649.2368,10000.0000
9.8620,0,38.4011,-8.1683,-37.5223,0.0000
9.8620,1,4718.5625,849.8935,-4641.3911,10000.0000
9.8980,0,38.3577,-8.2023,-37.4704,0.0000
9.8980,1,4345.2231,675.7284,-4292.3604,10000.0000
9.9260,0,38.4169,-8.2137,-37.5286,0.0000
9.9260,1,4704.0996,843.2516,-4627.9023,10000.0000
9.9640,0,38.4274,-8.2433,-37.5328,0.0000
9.9640,1,4695.4995,839.2606,-4619.8872,10000.0000
9.9960,0,38.4391,-8.2664,-37.5398,0.0000
9.9960,1,4688.1445,835.8045,-4613.0391,10000.0000
10.0260,0,38.4166,-8.3002,-37.5092,0.0000
10.0260,1,4681.7915,832.9102,-4607.1064,10000.0000
10.0600,0,38.4307,-8.3277,-37.5176,0.0000
10.0600,1,4674.1680,829.3544,-4600.0020,10000.0000
10.0920,0,38.4342,-8.3535,-37.5154,0.0000
10.0920,1,4666.9902,825.9873,-4593.3154,10000.0000
10.1280,0,38.4515,-8.3785,-37.5276,0.0000
10.1280,1,4659.1162,822.2693,-4585.9829,10000.0000
10.1600,0,38.4766,-8.3962,-37.5493,0.0000
10.1600,1,4652.0688,818.9897,-4579.4106,10000.0000
10.1960,0,38.4896,-8.4233,-37.5566,0.0000
10.1960,1,4644.3320,815.3574,-4572.2002,10000.0000
10.2280,0,38.4935,-8.4498,-37.5546,0.0000
10.2280,1,4637.3979,812.0575,-4565.7441,10000.0000
10.2680,0,38.4955,-8.4911,-37.5473,0.0000
10.2680,1,4629.0757,808.0914,-4557.9961,10000.0000
10.3000,0,38.5200,-8.5021,-37.5700,0.0000
10.3000,1,4622.2700,804.8749,-4551.6543,10000.0000
10.3320,0,38.5156,-8.5382,-37.5573,0.0000
10.3320,1,4616.0391,801.9375,-4545.8457,10000.0000
10.3660,0,38.5023,-8.5676,-37.5369,0.0000
10.3660,1,4608.9883,798.5452,-4539.2842,10000.0000
10.4000,0,38.5015,-8.5792,-37.5335,0.0000
10.4000,1,4280.0854,644.2070,-4231.3271,10000.0000
10.4280,0,38.5331,-8.6073,-37.5595,0.0000
10.4280,1,4596.6133,792.5629,-4527.7695,10000.0000
10.4620,0,38.5496,-8.6226,-37.5729,0.0000
10.4620,1,4590.2310,789.5239,-4521.8218,10000.0000
10.4960,0,38.5429,-8.6485,-37.5600,0.0000
10.4960,1,4583.8970,786.4620,-4515.9263,10000.0000
10.5280,0,38.5685,-8.6698,-37.5814,0.0000
10.5280,1,4577.4624,783.2902,-4509.9463,10000.0000
10.5620,0,38.5546,-8.6910,-37.5622,0.0000
10.5620,1,4261.2617,634.3995,-4213.7739,10000.0000
10.5980,0,38.5594,-8.7236,-37.5596,0.0000
10.5980,1,4564.2373,776.8254,-4497.6440,10000.0000
10.6260,0,38.6239,-8.7298,-37.6244,0.0000
10.6260,1,4558.6284,774.0325,-4492.4346,10000.0000
10.6600,0,38.5855,-8.7640,-37.5770,0.0000
10.6600,1,4552.5518,771.0421,-4486.7827,10000.0000
10.6940,0,38.6066,-8.7857,-37.5936,0.0000
10.6940,1,4546.5151,768.0186,-4481.1768,10000.0000
10.7260,0,38.5979,-8.8125,-37.5784,0.0000
10.7260,1,4540.8569,765.2068,-4475.9175,10000.0000
10.7640,0,38.5901,-8.8398,-37.5640,0.0000
10.7640,1,4533.8164,761.6762,-4469.3779,10000.0000
10.7980,0,38.6117,-8.8645,-37.5804,0.0000
10.7980,1,4527.4814,758.4530,-4463.5010,10000.0000
10.8300,0,38.6260,-8.8739,-37.5928,0.0000
10.8300,1,4521.5107,755.3752,-4457.9668,10000.0000
10.8640,0,38.6632,-8.8861,-37.6282,0.0000
10.8640,1,4515.7285,752.4382,-4452.5991,10000.0000
10.8980,0,38.6535,-8.9027,-37.6143,0.0000
10.8980,1,4509.5454,749.2698,-4446.8633,10000.0000
10.9300,0,38.6385,-8.9348,-37.5912,0.0000
10.9300,1,4504.1665,746.4935,-4441.8765,10000.0000
10.9640,0,38.6562,-8.9604,-37.6033,0.0000
10.9640,1,4498.0830,743.3170,-4436.2407,10000.0000
11.0000,0,38.6741,-8.9714,-37.6191,0.0000
11.0000,1,4491.7520,739.9662,-4430.3818,10000.0000
11.0300,0,38.6879,-8.9802,-37.6313,0.0000
11.0300,1,4486.3755,737.1301,-4425.4043,10000.0000
11.0640,0,38.7143,-9.0041,-37.6527,0.0000
11.0640,1,4480.4492,733.9904,-4419.9189,10000.0000
11.0960,0,38.6954,-9.0424,-37.6241,0.0000
11.0960,1,4475.2871,731.2468,-4415.1411,10000.0000
11.1280,0,38.7242,-9.0522,-37.6513,0.0000
11.1280,1,4469.7466,728.2551,-4410.0205,10000.0000
11.1620,0,38.7099,-9.0698,-37.6324,0.0000
11.1620,1,4464.3750,725.3351,-4405.0576,10000.0000
11.1940,0,38.7325,-9.0842,-37.6522,0.0000
11.1940,1,4458.9258,722.3967,-4400.0186,10000.0000
11.2300,0,38.7365,-9.1115,-37.6496,0.0000
11.2300,1,4452.9507,719.1430,-4394.4971,10000.0000
11.2600,0,38.7174,-9.1375,-37.6238,0.0000
11.2600,1,4448.2812,716.5991,-4390.1816,10000.0000
11.2980,0,38.7426,-9.1618,-37.6438,0.0000
11.2980,1,4442.1167,713.1529,-4384.4971,10000.0000
11.3280,0,38.7359,-9.1694,-37.6350,0.0000
11.3280,1,4180.6924,586.3117,-4139.3750,10000.0000
11.3620,0,38.7714,-9.1965,-37.6649,0.0000
11.3620,1,4432.4121,707.7691,-4375.5386,10000.0000
11.3980,0,38.7895,-9.2192,-37.6780,0.0000
11.3980,1,4426.6714,704.5242,-4370.2476,10000.0000
11.4280,0,38.7828,-9.2529,-37.6629,0.0000
11.4280,1,4421.7983,701.7467,-4365.7593,10000.0000
11.4640,0,38.8038,-9.2677,-37.6808,0.0000
11.4640,1,4416.1499,698.4700,-4360.5640,10000.0000
11.4940,0,38.8232,-9.2729,-37.6995,0.0000
11.4940,1,4411.7422,695.9236,-4356.5078,10000.0000
11.5280,0,38.8118,-9.3001,-37.6811,0.0000
11.5280,1,4406.8384,693.1356,-4351.9868,10000.0000
11.5600,0,38.8065,-9.3190,-37.6710,0.0000
11.5600,1,4402.2329,690.4749,-4347.7466,10000.0000
11.5940,0,38.8103,-9.3303,-37.6721,0.0000
11.5940,1,4397.7798,687.9185,-4343.6431,10000.0000
11.6260,0,38.8237,-9.3499,-37.6811,0.0000
11.6260,1,4392.8652,684.9778,-4339.1323,10000.0000
11.6620,0,38.8302,-9.3637,-37.6842,0.0000
11.6620,1,4387.8506,681.9783,-4334.5288,10000.0000
11.6960,0,38.8031,-9.3877,-37.6504,0.0000
11.6960,1,4383.1357,679.1960,-4330.1929,10000.0000
11.7260,0,38.8260,-9.3845,-37.6748,0.0000
11.7260,1,4379.3247,676.9746,-4326.6836,10000.0000
11.7620,0,38.8244,-9.4019,-37.6688,0.0000
11.7620,1,4135.3843,558.6533,-4097.4761,9980.5859
11.7920,0,38.8676,-9.4190,-37.7090,0.0000
11.7920,1,4369.9497,671.2554,-4318.0874,10000.0000
11.8260,0,38.8690,-9.4327,-37.7070,0.0000
11.8260,1,4365.3735,668.4272,-4313.8950,10000.0000
11.8620,0,38.8698,-9.4617,-37.7006,0.0000
11.8620,1,4360.5889,665.4501,-4309.5142,10000.0000
11.8940,0,38.8587,-9.4619,-37.6891,0.0000
11.8940,1,3991.4458,536.3317,-3955.2480,9624.2578
11.9300,0,38.8715,-9.4866,-37.6961,0.0000
11.9300,1,4351.6250,659.9039,-4301.2983,10000.0000
11.9600,0,38.8671,-9.4981,-37.6886,0.0000
11.9600,1,4347.6729,657.3989,-4297.6836,10000.0000
11.9940,0,38.8795,-9.5128,-37.6977,0.0000
11.9940,1,4343.6157,654.8512,-4293.9688,10000.0000
12.0260,0,38.8748,-9.5342,-37.6875,0.0000
12.0260,1,4339.4814,652.1741,-4290.1943,10000.0000
12.0620,0,38.8951,-9.5470,-37.7052,0.0000
12.0620,1,4334.9150,649.2369,-4286.0215,10000.0000
12.0940,0,38.8798,-9.5669,-37.6844,0.0000
12.0940,1,4331.1865,646.8939,-4282.6050,10000.0000
12.1260,0,38.9075,-9.5833,-37.7088,0.0000
12.1260,1,4327.1509,644.2461,-4278.9229,10000.0000
12.1600,0,38.8921,-9.5888,-37.6915,0.0000
12.1600,1,4322.9111,641.4437,-4275.0566,10000.0000
12.1960,0,38.9142,-9.6038,-37.7105,0.0000
12.1960,1,4318.4810,638.4940,-4271.0190,10000.0000
12.2280,0,38.9367,-9.6048,-37.7334,0.0000
12.2280,1,4314.2104,635.5431,-4267.1411,10000.0000
12.2600,0,38.9279,-9.6299,-37.7180,0.0000
12.2600,1,4310.6235,633.1942,-4263.8647,10000.0000
12.2980,0,38.9313,-9.6444,-37.7178,0.0000
12.2980,1,4306.0732,630.1185,-4259.7202,10000.0000
12.3260,0,38.9430,-9.6690,-37.7235,0.0000
12.3260,1,4302.6592,627.7958,-4256.6123,10000.0000
12.3600,0,38.9377,-9.6789,-37.7155,0.0000
12.3600,1,4298.9331,625.2415,-4253.2222,10000.0000
12.3940,0,38.9451,-9.6751,-37.7242,0.0000
12.3940,1,4295.2324,622.6951,-4249.8555,10000.0000
12.4260,0,38.9484,-9.6718,-37.7285,0.0000
12.4260,1,4291.7695,620.3011,-4246.7061,10000.0000
12.4600,0,38.9559,-9.6778,-37.7346,0.0000
12.4600,1,4288.1235,617.8074,-4243.3853,10000.0000
12.4940,0,38.9546,-9.7073,-37.7257,0.0000
12.4940,1,4284.5005,615.3060,-4240.0874,10000.0000
12.5260,0,38.9839,-9.7037,-37.7569,0.0000
12.5260,1,4280.8140,612.6489,-4236.7476,10000.0000
12.5600,0,38.9797,-9.7197,-37.7484,0.0000
12.5600,1,4276.9434,609.8600,-4233.2393,10000.0000
12.5960,0,38.9802,-9.7295,-37.7465,0.0000
12.5960,1,4272.8926,606.8659,-4229.5776,10000.0000
12.6280,0,38.9771,-9.7478,-37.7385,0.0000
12.6280,1,4269.2886,604.2034,-4226.3179,10000.0000
12.6600,0,38.9719,-9.7438,-37.7342,0.0000
12.6600,1,4265.7173,601.5948,-4223.0825,10000.0000
12.6960,0,38.9832,-9.7624,-37.7410,0.0000
12.6960,1,4261.7593,598.6575,-4219.5029,10000.0000
12.7260,0,38.9931,-9.7742,-37.7482,0.0000
12.7260,1,4258.4414,596.1393,-4216.5083,10000.0000
12.7620,0,38.9992,-9.7922,-37.7498,0.0000
12.7620,1,4254.5454,593.1832,-4212.9907,10000.0000
12.7960,0,38.9910,-9.7896,-37.7420,0.0000
12.7960,1,4250.8799,590.3466,-4209.6875,10000.0000
12.8280,0,39.0047,-9.8085,-37.7513,0.0000
12.8280,1,4247.4424,587.7048,-4206.5864,10000.0000
12.8620,0,39.0024,-9.8188,-37.7462,0.0000
12.8620,1,4243.8345,584.9261,-4203.3311,10000.0000
12.8940,0,39.0133,-9.8365,-37.7529,0.0000
12.8940,1,4240.4502,582.2731,-4200.2827,10000.0000
12.9260,0,39.0255,-9.8285,-37.7676,0.0000
12.9260,1,4237.3672,579.8810,-4197.5015,10000.0000
12.9580,0,39.0308,-9.8325,-37.7720,0.0000
12.9580,1,4234.0288,577.1998,-4194.5010,10000.0000
12.9940,0,39.0186,-9.8491,-37.7551,0.0000
12.9940,1,4230.6025,574.4750,-4191.4170,10000.0000
13.0260,0,39.0259,-9.8632,-37.7590,0.0000
13.0260,1,4227.3198,571.8491,-4188.4629,10000.0000
13.0600,0,39.0452,-9.8693,-37.7773,0.0000
13.0600,1,4223.6035,568.7840,-4185.1299,10000.0000
13.0940,0,39.0353,-9.8826,-37.7636,0.0000
13.0940,1,4220.4502,566.2480,-4182.2915,10000.0000
13.1260,0,39.0379,-9.8902,-37.7643,0.0000
13.1260,1,4217.2358,563.5933,-4179.4067,10000.0000
13.1600,0,39.0507,-9.9130,-37.7716,0.0000
13.1600,1,4213.8696,560.7360,-4176.3945,10000.0000
13.1940,0,39.0496,-9.9139,-37.7701,0.0000
13.1940,1,4210.7856,558.1683,-4173.6270,10000.0000
13.2260,0,39.0520,-9.9160,-37.7721,0.0000
13.2260,1,4207.9033,555.7951,-4171.0361,10000.0000
13.2620,0,39.0387,-9.9287,-37.7550,0.0000
13.2620,1,4204.6899,553.1068,-4168.1519,10000.0000
13.2940,0,39.2218,-9.8320,-37.9695,0.0000
13.2940,1,4201.5928,550.4457,-4165.3799,10000.0000
13.3280,0,39.1900,-10.0245,-37.8862,0.0000
13.3280,1,1733.3866,206.3223,-1721.0637,4103.6768
13.3620,0,39.2084,-10.0700,-37.8932,0.0000
13.3620,1,2708.0710,337.5515,-2686.9514,6452.9111
13.3920,0,39.2638,-10.0691,-37.9508,0.0000
13.3920,1,4191.7134,541.6042,-4156.5762,10000.0000
13.4260,0,39.3056,-10.1222,-37.9799,0.0000
13.4260,1,4188.1509,538.3577,-4153.4053,10000.0000
13.4600,0,39.3502,-10.1720,-38.0127,0.0000
13.4600,1,4184.6133,535.0900,-4150.2612,10000.0000
13.4920,0,39.3878,-10.1903,-38.0468,0.0000
13.4920,1,4181.2778,531.9677,-4147.2998,10000.0000
13.5260,0,39.4289,-10.2337,-38.0777,0.0000
13.5260,1,4177.8052,528.6869,-4144.2183,10000.0000
13.5580,0,39.3704,-10.4309,-37.9635,0.0000
13.5580,1,1623.1317,189.3461,-1612.0498,3831.6575
13.5980,0,39.4858,-10.3588,-38.1028,0.0000
13.5980,1,4112.0103,516.7821,-4079.4077,9843.2119
13.6300,0,39.4335,-10.5173,-38.0052,0.0000
13.6300,1,4080.5950,511.9390,-4048.3545,9766.1348
13.6620,0,39.4816,-10.5632,-38.0422,0.0000
13.6620,1,4039.8240,505.6645,-4008.0520,9665.6084
13.6960,0,39.5158,-10.6085,-38.0652,0.0000
13.6960,1,3997.1816,499.0969,-3965.9001,9560.4229
13.7280,0,39.5690,-10.6435,-38.1107,0.0000
13.7280,1,3956.6074,492.8880,-3925.7871,9460.2842
13.7600,0,39.6166,-10.6897,-38.1472,0.0000
13.7600,1,3916.1409,486.8021,-3885.7668,9360.3477
13.7960,0,39.6557,-10.7256,-38.1777,0.0000
13.7960,1,3871.8657,480.1499,-3841.9788,9250.9834
13.8260,0,39.5868,-10.9143,-38.0525,0.0000
13.8260,1,1514.3147,172.1419,-1504.4987,3565.6272
13.8620,0,39.6160,-10.9694,-38.0671,0.0000
13.8620,1,1499.6572,169.8633,-1490.0061,3529.6829
13.8940,0,39.6657,-10.9821,-38.1151,0.0000
13.8940,1,3758.2136,463.1573,-3729.5649,8970.1494
13.9260,0,39.7092,-11.0271,-38.1474,0.0000
13.9260,1,3718.1626,457.2619,-3689.9385,8870.9922
13.9580,0,39.7726,-11.0400,-38.2097,0.0000
13.9580,1,3678.2173,451.4540,-3650.4070,8772.0254
13.9920,0,39.7982,-11.1186,-38.2135,0.0000
13.9920,1,3636.4170,445.3818,-3609.0391,8668.4453
14.0300,0,39.7665,-11.2332,-38.1470,0.0000
14.0300,1,3596.1384,439.5294,-3569.1772,8568.7373
14.0580,0,39.8052,-11.2629,-38.1785,0.0000
14.0580,1,3568.8801,435.5694,-3542.2004,8501.2783
14.0920,0,39.8467,-11.3010,-38.2106,0.0000
14.0920,1,3532.5596,430.3241,-3506.2512,8411.2676
14.1260,0,39.8523,-11.3696,-38.1960,0.0000
14.1260,1,3496.2939,425.1785,-3470.3450,8321.3408
14.1600,0,39.9266,-11.3618,-38.2759,0.0000
14.1600,1,3460.0732,420.0803,-3434.4780,8231.4658
14.1920,0,39.8733,-11.5082,-38.1765,0.0000
14.1920,1,2151.0701,251.2434,-2136.3472,5086.0742
14.2260,0,39.9355,-11.5324,-38.2341,0.0000
14.2260,1,3387.7087,409.8952,-3362.8196,8051.7310
14.2600,0,39.9701,-11.5903,-38.2528,0.0000
14.2600,1,3346.5271,404.1433,-3322.0342,7949.2969
14.2940,0,40.0234,-11.6104,-38.3024,0.0000
14.2940,1,3305.4436,398.4691,-3281.3381,7847.0532
14.3280,0,40.0655,-11.6414,-38.3370,0.0000
14.3280,1,3264.4709,392.8735,-3240.7439,7745.0278
14.3580,0,40.0908,-11.6836,-38.3506,0.0000
14.3580,1,3227.4663,387.8473,-3204.0774,7652.8398
14.3940,0,40.1253,-11.7361,-38.3706,0.0000
14.3940,1,3191.8259,382.5869,-3168.8137,7565.3027
14.4260,0,40.0985,-11.8804,-38.2981,0.0000
14.4260,1,3171.7830,379.1943,-3149.0347,7517.4038
14.4580,0,40.1486,-11.9119,-38.3408,0.0000
14.4580,1,3146.8008,375.0570,-3124.3699,7457.5688
14.4960,0,40.1871,-11.9652,-38.3646,0.0000
14.4960,1,3118.2839,370.3352,-3096.2148,7389.2764
14.5260,0,40.2375,-11.9788,-38.4130,0.0000
14.5260,1,3094.8792,366.4488,-3073.1079,7333.1987
14.5580,0,40.2588,-12.0363,-38.4174,0.0000
14.5580,1,3070.4072,362.3862,-3048.9468,7274.5591
14.5920,0,40.2191,-12.1911,-38.3269,0.0000
14.5920,1,1931.4713,217.6921,-1919.1643,4550.2588
14.6280,0,40.2629,-12.2266,-38.3616,0.0000
14.6280,1,3023.1648,354.6803,-3002.2871,7161.4019
14.6580,0,40.3204,-12.2411,-38.4173,0.0000
14.6580,1,3000.3616,350.9674,-2979.7637,7106.7148
14.6920,0,40.3680,-12.2688,-38.4584,0.0000
14.6920,1,2975.3267,346.8978,-2955.0349,7046.6753
14.7260,0,40.3981,-12.3215,-38.4732,0.0000
14.7260,1,2950.4731,342.9088,-2930.4788,6987.0620
14.7580,0,40.3567,-12.4483,-38.3888,0.0000
14.7580,1,2931.6128,339.8789,-2911.8440,6941.8604
14.7920,0,40.4221,-12.4851,-38.4457,0.0000
14.7920,1,2907.0532,335.9525,-2887.5757,6882.9204
14.8260,0,40.4704,-12.5145,-38.4869,0.0000
14.8260,1,2882.6638,332.0468,-2863.4761,6824.3892
14.8580,0,40.4785,-12.5790,-38.4744,0.0000
14.8580,1,2862.3926,328.8129,-2843.4438,6775.7539
14.8920,0,40.5355,-12.5809,-38.5337,0.0000
14.8920,1,2841.0964,325.4785,-2822.3914,6724.6274
14.9260,0,40.5376,-12.6750,-38.5051,0.0000
14.9260,1,2819.9202,322.1511,-2801.4583,6673.8066
14.9600,0,40.5093,-12.7710,-38.4436,0.0000
14.9600,1,2800.5654,319.0964,-2782.3271,6627.3296
14.9940,0,40.5396,-12.8179,-38.4599,0.0000
14.9940,1,2779.6182,315.7822,-2761.6226,6577.0415
15.0260,0,40.5944,-12.8489,-38.5073,0.0000
15.0260,1,2759.9229,312.7536,-2742.1450,6529.7168
15.0580,0,40.6173,-12.8730,-38.5234,0.0000
15.0580,1,2740.3379,309.7253,-2722.7783,6482.6646
15.0920,0,40.6630,-12.8897,-38.5660,0.0000
15.0920,1,2719.7527,306.5614,-2702.4202,6433.1929
15.1260,0,40.6731,-12.9498,-38.5565,0.0000
15.1260,1,2699.2852,303.3941,-2682.1804,6383.9917
15.1600,0,40.6834,-12.9962,-38.5517,0.0000
15.1600,1,2680.5544,300.4890,-2663.6589,6338.9849
15.1920,0,40.7250,-13.0296,-38.5843,0.0000
15.1920,1,2659.8091,297.3525,-2643.1355,6289.0781
15.2260,0,40.7475,-13.0805,-38.5909,0.0000
15.2260,1,2639.6978,294.3217,-2623.2383,6240.7207
15.2600,0,40.7325,-13.1682,-38.5452,0.0000
15.2600,1,2621.2781,291.5386,-2605.0151,6196.3989
15.2920,0,40.7683,-13.1896,-38.5757,0.0000
15.2920,1,2602.4619,288.6912,-2586.4001,6151.1313
15.3260,0,40.8062,-13.2126,-38.6079,0.0000
15.3260,1,2584.2339,285.9188,-2568.3682,6107.2715
15.3580,0,40.8290,-13.2667,-38.6135,0.0000
15.3580,1,2566.2393,283.1735,-2550.5679,6064.1211
15.3920,0,40.8854,-13.2709,-38.6717,0.0000
15.3920,1,2547.5964,280.3436,-2532.1245,6019.4668
15.4300,0,40.8960,-13.3287,-38.6631,0.0000
15.4300,1,2527.1018,277.2193,-2511.8506,5970.3960
15.4600,0,40.8678,-13.4272,-38.5991,0.0000
15.4600,1,2512.1763,274.9351,-2497.0864,5934.6665
