Timp,ID_Legatura,FortaModul_N,FortaX_N,FortaY_N,Moment_Nm
110.0270,6,20.8106,0.8566,-20.7929,0.0000
110.0270,7,19.8355,0.4002,-19.8314,0.0000
110.0440,0,20.5703,-0.2804,-20.5684,0.0000
110.0440,1,19.6073,-0.3371,-19.6044,0.0000
110.0440,2,20.5912,-0.1177,-20.5908,0.0000
110.0440,3,19.6292,-0.1414,-19.6287,0.0000
110.0440,4,20.5744,-0.0066,-20.5744,0.0000
110.0440,5,19.6169,-0.0472,-19.6169,0.0000
110.0440,6,20.8152,0.7920,-20.8002,0.0000
110.0440,7,19.8398,0.3356,-19.8370,0.0000
110.0600,0,20.5749,-0.2888,-20.5729,0.0000
110.0600,1,19.6118,-0.3431,-19.6088,0.0000
110.0600,2,20.5939,-0.1217,-20.5935,0.0000
110.0600,3,19.6316,-0.1444,-19.6311,0.0000
110.0600,4,20.5767,-0.0122,-20.5767,0.0000
110.0600,5,19.6192,-0.0523,-19.6191,0.0000
110.0600,6,20.8190,0.7309,-20.8062,0.0000
110.0600,7,19.8433,0.2748,-19.8414,0.0000
110.0770,0,20.5740,-0.2973,-20.5719,0.0000
110.0770,1,19.6108,-0.3491,-19.6077,0.0000
110.0770,2,20.5916,-0.1258,-20.5912,0.0000
110.0770,3,19.6292,-0.1474,-19.6286,0.0000
110.0770,4,20.5775,-0.0182,-20.5775,0.0000
110.0770,5,19.6199,-0.0577,-19.6198,0.0000
110.0770,6,20.8217,0.6656,-20.8111,0.0000
110.0770,7,19.8459,0.2103,-19.8448,0.0000
110.0950,0,20.5775,-0.3060,-20.5753,0.0000
110.0950,1,19.6143,-0.3551,-19.6111,0.0000
110.0950,2,20.5886,-0.1300,-20.5882,0.0000
110.0950,3,19.6261,-0.1504,-19.6255,0.0000
110.0950,4,20.5821,-0.0243,-20.5821,0.0000
110.0950,5,19.6245,-0.0634,-19.6244,0.0000
110.0950,6,20.8211,0.5960,-20.8126,0.0000
110.0950,7,19.8451,0.1422,-19.8446,0.0000
110.1100,0,20.5798,-0.3130,-20.5775,0.0000
110.1100,1,19.6166,-0.3599,-19.6133,0.0000
110.1100,2,20.5906,-0.1335,-20.5902,0.0000
110.1100,3,19.6279,-0.1528,-19.6273,0.0000
110.1100,4,20.5849,-0.0295,-20.5849,0.0000
110.1100,5,19.6272,-0.0680,-19.6271,0.0000
110.1100,6,20.8213,0.5379,-20.8144,0.0000
110.1100,7,19.8452,0.0856,-19.8450,0.0000
110.1280,0,20.5798,-0.3210,-20.5773,0.0000
110.1280,1,19.6166,-0.3651,-19.6132,0.0000
110.1280,2,20.5890,-0.1374,-20.5885,0.0000
110.1280,3,19.6261,-0.1554,-19.6254,0.0000
110.1280,4,20.5879,-0.0356,-20.5879,0.0000
110.1280,5,19.6301,-0.0736,-19.6300,0.0000
110.1280,6,20.8219,0.4681,-20.8166,0.0000
110.1280,7,19.8457,0.0181,-19.8457,0.0000
110.1430,0,20.5773,-0.3273,-20.5747,0.0000
110.1430,1,19.6140,-0.3692,-19.6106,0.0000
110.1430,2,20.5882,-0.1405,-20.5878,0.0000
110.1430,3,19.6252,-0.1575,-19.6245,0.0000
110.1430,4,20.5837,-0.0406,-20.5836,0.0000
110.1430,5,19.6258,-0.0781,-19.6256,0.0000
110.1430,6,20.8229,0.4099,-20.8189,0.0000
110.1430,7,19.8467,-0.0379,-19.8466,0.0000
110.1610,0,20.5734,-0.3345,-20.5707,0.0000
110.1610,1,19.6103,-0.3736,-19.6068,0.0000
110.1610,2,20.5846,-0.1440,-20.5841,0.0000
110.1610,3,19.6214,-0.1598,-19.6208,0.0000
110.1610,4,20.5806,-0.0466,-20.5805,0.0000
110.1610,5,19.6226,-0.0834,-19.6224,0.0000
110.1610,6,20.8222,0.3400,-20.8195,0.0000
110.1610,7,19.8458,-0.1047,-19.8456,0.0000
110.1770,0,20.5710,-0.3406,-20.5681,0.0000
110.1770,1,19.6079,-0.3773,-19.6043,0.0000
110.1770,2,20.5834,-0.1471,-20.5829,0.0000
110.1770,3,19.6201,-0.1617,-19.6194,0.0000
110.1770,4,20.5803,-0.0518,-20.5803,0.0000
110.1770,5,19.6222,-0.0881,-19.6220,0.0000
110.1770,6,20.8204,0.2779,-20.8185,0.0000
110.1770,7,19.8440,-0.1636,-19.8433,0.0000
110.1940,0,20.5742,-0.3469,-20.5713,0.0000
110.1940,1,19.6113,-0.3809,-19.6076,0.0000
110.1940,2,20.5822,-0.1501,-20.5817,0.0000
110.1940,3,19.6188,-0.1635,-19.6181,0.0000
110.1940,4,20.5746,-0.0574,-20.5745,0.0000
110.1940,5,19.6164,-0.0929,-19.6161,0.0000
110.1940,6,20.8205,0.2121,-20.8195,0.0000
110.1940,7,19.8440,-0.2258,-19.8427,0.0000
110.2120,0,20.5748,-0.3531,-20.5718,0.0000
110.2120,1,19.6121,-0.3843,-19.6083,0.0000
110.2120,2,20.5800,-0.1532,-20.5794,0.0000
110.2120,3,19.6163,-0.1653,-19.6156,0.0000
110.2120,4,20.5756,-0.0632,-20.5755,0.0000
110.2120,5,19.6172,-0.0979,-19.6169,0.0000
110.2120,6,20.8161,0.1426,-20.8156,0.0000
110.2120,7,19.8396,-0.2908,-19.8374,0.0000
110.2280,0,20.5747,-0.3583,-20.5716,0.0000
110.2280,1,19.6122,-0.3870,-19.6084,0.0000
110.2280,2,20.5767,-0.1557,-20.5761,0.0000
110.2280,3,19.6129,-0.1667,-19.6122,0.0000
110.2280,4,20.7703,0.0791,-20.7701,0.0000
110.2280,5,19.8079,-0.3432,-19.8050,0.0000
110.2280,6,20.6083,-0.0662,-20.6082,0.0000
110.2280,7,19.6358,-0.1070,-19.6355,0.0000
110.2450,0,20.5740,-0.3634,-20.5708,0.0000
110.2450,1,19.6117,-0.3895,-19.6078,0.0000
110.2450,2,20.5739,-0.1583,-20.5733,0.0000
110.2450,3,19.6100,-0.1680,-19.6093,0.0000
110.2450,4,20.7686,0.0155,-20.7686,0.0000
110.2450,5,19.8062,-0.4022,-19.8021,0.0000
110.2450,6,20.6071,-0.0727,-20.6070,0.0000
110.2450,7,19.6343,-0.1125,-19.6340,0.0000
110.2610,0,20.5703,-0.3678,-20.5670,0.0000
110.2610,1,19.6076,-0.3914,-19.6037,0.0000
110.2610,2,20.7575,-0.0460,-20.7574,0.0000
110.2610,3,19.7899,-0.4479,-19.7849,0.0000
110.2610,4,20.5698,-0.1585,-20.5692,0.0000
110.2610,5,19.6110,-0.1780,-19.6102,0.0000
110.2610,6,20.6087,-0.0788,-20.6085,0.0000
110.2610,7,19.6358,-0.1176,-19.6354,0.0000
110.2780,0,20.5761,-0.3723,-20.5727,0.0000
110.2780,1,19.6129,-0.3932,-19.6089,0.0000
110.2780,2,20.7530,-0.1074,-20.7527,0.0000
110.2780,3,19.7855,-0.5039,-19.7790,0.0000
110.2780,4,20.5715,-0.1622,-20.5709,0.0000
110.2780,5,19.6124,-0.1804,-19.6116,0.0000
110.2780,6,20.6087,-0.0851,-20.6086,0.0000
110.2780,7,19.6356,-0.1229,-19.6352,0.0000
110.2930,0,20.5751,-0.3759,-20.5716,0.0000
110.2930,1,19.6115,-0.3945,-19.6076,0.0000
110.2930,2,20.7484,-0.1612,-20.7478,0.0000
110.2930,3,19.7809,-0.5525,-19.7731,0.0000
110.2930,4,20.5693,-0.1652,-20.5686,0.0000
110.2930,5,19.6100,-0.1824,-19.6092,0.0000
110.2930,6,20.6099,-0.0906,-20.6097,0.0000
110.2930,7,19.6365,-0.1275,-19.6361,0.0000
110.3110,0,20.5740,-0.3798,-20.5705,0.0000
110.3110,1,19.6101,-0.3956,-19.6061,0.0000
110.3110,2,20.7449,-0.2252,-20.7437,0.0000
110.3110,3,19.7774,-0.6101,-19.7679,0.0000
110.3110,4,20.5694,-0.1688,-20.5687,0.0000
110.3110,5,19.6100,-0.1846,-19.6091,0.0000
110.3110,6,20.6114,-0.0971,-20.6112,0.0000
110.3110,7,19.6378,-0.1327,-19.6374,0.0000
110.3280,0,20.7314,-0.2830,-20.7295,0.0000
110.3280,1,19.7643,-0.6565,-19.7534,0.0000
110.3280,2,20.5701,-0.3849,-20.5665,0.0000
110.3280,3,19.6061,-0.4029,-19.6020,0.0000
110.3280,4,20.5679,-0.1719,-20.5672,0.0000
110.3280,5,19.6084,-0.1865,-19.6075,0.0000
110.3280,6,20.6121,-0.1030,-20.6119,0.0000
110.3280,7,19.6384,-0.1376,-19.6379,0.0000
110.3440,0,20.7279,-0.3368,-20.7251,0.0000
110.3440,1,19.7608,-0.7041,-19.7483,0.0000
110.3440,2,20.5678,-0.3895,-20.5641,0.0000
110.3440,3,19.6040,-0.4048,-19.5998,0.0000
110.3440,4,20.5660,-0.1747,-20.5653,0.0000
110.3440,5,19.6063,-0.1881,-19.6054,0.0000
110.3440,6,20.6137,-0.1085,-20.6134,0.0000
110.3440,7,19.6396,-0.1421,-19.6391,0.0000
110.3610,0,20.7204,-0.3932,-20.7166,0.0000
110.3610,1,19.7534,-0.7537,-19.7390,0.0000
110.3610,2,20.5674,-0.3940,-20.5637,0.0000
110.3610,3,19.6033,-0.4065,-19.5991,0.0000
110.3610,4,20.5640,-0.1775,-20.5632,0.0000
110.3610,5,19.6041,-0.1897,-19.6032,0.0000
110.3610,6,20.6133,-0.1142,-20.6130,0.0000
110.3610,7,19.6391,-0.1466,-19.6385,0.0000
110.3770,0,20.7134,-0.4456,-20.7086,0.0000
110.3770,1,19.7465,-0.7994,-19.7303,0.0000
110.3770,2,20.5692,-0.3980,-20.5653,0.0000
110.3770,3,19.6046,-0.4077,-19.6004,0.0000
110.3770,4,20.5624,-0.1800,-20.5616,0.0000
110.3770,5,19.6024,-0.1910,-19.6015,0.0000
110.3770,6,20.6163,-0.1194,-20.6160,0.0000
110.3770,7,19.6418,-0.1508,-19.6412,0.0000
110.3950,0,20.7058,-0.5037,-20.6997,0.0000
110.3950,1,19.7390,-0.8497,-19.7207,0.0000
110.3950,2,20.5708,-0.4020,-20.5669,0.0000
110.3950,3,19.6058,-0.4087,-19.6016,0.0000
110.3950,4,20.5599,-0.1826,-20.5591,0.0000
110.3950,5,19.5997,-0.1922,-19.5988,0.0000
110.3950,6,20.6183,-0.1252,-20.6179,0.0000
110.3950,7,19.6435,-0.1552,-19.6429,0.0000
110.4120,0,20.7022,-0.5578,-20.6947,0.0000
110.4120,1,19.7354,-0.8962,-19.7150,0.0000
110.4120,2,20.5689,-0.4053,-20.5649,0.0000
110.4120,3,19.6036,-0.4092,-19.5993,0.0000
110.4120,4,20.5576,-0.1849,-20.5567,0.0000
110.4120,5,19.5973,-0.1933,-19.5963,0.0000
110.4120,6,20.6184,-0.1304,-20.6180,0.0000
110.4120,7,19.6434,-0.1593,-19.6428,0.0000
110.4280,0,20.6948,-0.6078,-20.6859,0.0000
110.4280,1,19.7280,-0.9387,-19.7057,0.0000
110.4280,2,20.5693,-0.4081,-20.5653,0.0000
110.4280,3,19.6038,-0.4093,-19.5995,0.0000
110.4280,4,20.5535,-0.1869,-20.5527,0.0000
110.4280,5,19.5931,-0.1940,-19.5921,0.0000
110.4280,6,20.6222,-0.1352,-20.6217,0.0000
110.4280,7,19.6470,-0.1629,-19.6463,0.0000
110.4450,0,20.6882,-0.6601,-20.6777,0.0000
110.4450,1,19.7216,-0.9828,-19.6971,0.0000
110.4450,2,20.5719,-0.4107,-20.5678,0.0000
110.4450,3,19.6061,-0.4090,-19.6019,0.0000
110.4450,4,20.5552,-0.1888,-20.5544,0.0000
110.4450,5,19.5947,-0.1947,-19.5937,0.0000
110.4450,6,20.6245,-0.1402,-20.6240,0.0000
110.4450,7,19.6490,-0.1666,-19.6483,0.0000
110.4610,0,20.6791,-0.7083,-20.6669,0.0000
110.4610,1,19.7127,-1.0230,-19.6862,0.0000
110.4610,2,20.5700,-0.4126,-20.5659,0.0000
110.4610,3,19.6041,-0.4084,-19.5999,0.0000
110.4610,4,20.5611,-0.1906,-20.5602,0.0000
110.4610,5,19.6004,-0.1953,-19.5994,0.0000
110.4610,6,20.6251,-0.1447,-20.6246,0.0000
110.4610,7,19.6494,-0.1699,-19.6487,0.0000
110.4770,0,20.6733,-0.7557,-20.6594,0.0000
110.4770,1,19.7068,-1.0623,-19.6782,0.0000
110.4770,2,20.5705,-0.4143,-20.5663,0.0000
110.4770,3,19.6045,-0.4074,-19.6002,0.0000
110.4770,4,20.5621,-0.1921,-20.5612,0.0000
110.4770,5,19.6015,-0.1956,-19.6005,0.0000
110.4770,6,20.6269,-0.1491,-20.6263,0.0000
110.4770,7,19.6509,-0.1731,-19.6502,0.0000
110.4940,0,20.6629,-0.8050,-20.6472,0.0000
110.4940,1,19.6968,-1.1026,-19.6659,0.0000
110.4940,2,20.5727,-0.4157,-20.5685,0.0000
110.4940,3,19.6066,-0.4060,-19.6024,0.0000
110.4940,4,20.5656,-0.1936,-20.5647,0.0000
110.4940,5,19.6048,-0.1959,-19.6038,0.0000
110.4940,6,20.6281,-0.1536,-20.6276,0.0000
110.4940,7,19.6519,-0.1762,-19.6512,0.0000
110.5110,0,20.6573,-0.8533,-20.6397,0.0000
110.5110,1,19.6910,-1.1419,-19.6579,0.0000
110.5110,2,20.5720,-0.4166,-20.5677,0.0000
110.5110,3,19.6058,-0.4042,-19.6017,0.0000
110.5110,4,20.5671,-0.1949,-20.5662,0.0000
110.5110,5,19.6062,-0.1959,-19.6053,0.0000
110.5110,6,20.6308,-0.1579,-20.6302,0.0000
110.5110,7,19.6545,-0.1792,-19.6537,0.0000
110.5270,0,20.6494,-0.8976,-20.6298,0.0000
110.5270,1,19.6834,-1.1774,-19.6482,0.0000
110.5270,2,20.5696,-0.4171,-20.5654,0.0000
110.5270,3,19.6036,-0.4021,-19.5995,0.0000
110.5270,4,20.5695,-0.1960,-20.5686,0.0000
110.5270,5,19.6087,-0.1958,-19.6077,0.0000
110.5270,6,20.6313,-0.1618,-20.6307,0.0000
110.5270,7,19.6547,-0.1819,-19.6539,0.0000
110.5440,0,20.6419,-0.9436,-20.6203,0.0000
110.5440,1,19.6761,-1.2139,-19.6386,0.0000
110.5440,2,20.5723,-0.4173,-20.5681,0.0000
110.5440,3,19.6065,-0.3996,-19.6024,0.0000
110.5440,4,20.5720,-0.1969,-20.5710,0.0000
110.5440,5,19.6111,-0.1955,-19.6101,0.0000
110.5440,6,20.6338,-0.1658,-20.6331,0.0000
110.5440,7,19.6569,-0.1845,-19.6561,0.0000
110.5610,0,20.6335,-0.9884,-20.6098,0.0000
110.5610,1,19.6677,-1.2490,-19.6280,0.0000
110.5610,2,20.5718,-0.4170,-20.5676,0.0000
110.5610,3,19.6062,-0.3967,-19.6022,0.0000
110.5610,4,20.5722,-0.1977,-20.5713,0.0000
110.5610,5,19.6113,-0.1950,-19.6103,0.0000
110.5610,6,20.6323,-0.1695,-20.6316,0.0000
110.5610,7,19.6553,-0.1870,-19.6544,0.0000
110.5770,0,20.6241,-1.0293,-20.5984,0.0000
110.5770,1,19.6582,-1.2806,-19.6165,0.0000
110.5770,2,20.5687,-0.4164,-20.5645,0.0000
110.5770,3,19.6033,-0.3935,-19.5993,0.0000
110.5770,4,20.5719,-0.1982,-20.5710,0.0000
110.5770,5,19.6110,-0.1944,-19.6100,0.0000
110.5770,6,20.6348,-0.1729,-20.6341,0.0000
110.5770,7,19.6575,-0.1891,-19.6566,0.0000
110.5940,0,20.6164,-1.0717,-20.5885,0.0000
110.5940,1,19.6503,-1.3129,-19.6064,0.0000
110.5940,2,20.5703,-0.4154,-20.5661,0.0000
110.5940,3,19.6046,-0.3900,-19.6007,0.0000
110.5940,4,20.5732,-0.1986,-20.5723,0.0000
110.5940,5,19.6123,-0.1936,-19.6113,0.0000
110.5940,6,20.6323,-0.1763,-20.6315,0.0000
110.5940,7,19.6549,-0.1911,-19.6540,0.0000
110.6110,0,20.6068,-1.1126,-20.5767,0.0000
110.6110,1,19.6407,-1.3436,-19.5946,0.0000
110.6110,2,20.5732,-0.4140,-20.5690,0.0000
110.6110,3,19.6069,-0.3860,-19.6031,0.0000
110.6110,4,20.5705,-0.1988,-20.5696,0.0000
110.6110,5,19.6096,-0.1926,-19.6087,0.0000
110.6110,6,20.6306,-0.1795,-20.6298,0.0000
110.6110,7,19.6530,-0.1930,-19.6521,0.0000
110.6270,0,20.6019,-1.1502,-20.5698,0.0000
110.6270,1,19.6358,-1.3714,-19.5878,0.0000
110.6270,2,20.5724,-0.4123,-20.5683,0.0000
110.6270,3,19.6058,-0.3820,-19.6021,0.0000
110.6270,4,20.5673,-0.1988,-20.5663,0.0000
110.6270,5,19.6065,-0.1915,-19.6055,0.0000
110.6270,6,20.6311,-0.1824,-20.6302,0.0000
110.6270,7,19.6533,-0.1945,-19.6524,0.0000
110.6440,0,20.5948,-1.1887,-20.5604,0.0000
110.6440,1,19.6288,-1.3994,-19.5788,0.0000
110.6440,2,20.5727,-0.4101,-20.5686,0.0000
110.6440,3,19.6057,-0.3773,-19.6021,0.0000
110.6440,4,20.5684,-0.1987,-20.5674,0.0000
110.6440,5,19.6075,-0.1902,-19.6066,0.0000
110.6440,6,20.6287,-0.1853,-20.6279,0.0000
110.6440,7,19.6508,-0.1959,-19.6499,0.0000
110.6610,0,20.5848,-1.2257,-20.5483,0.0000
110.6610,1,19.6192,-1.4257,-19.5673,0.0000
110.6610,2,20.5750,-0.4076,-20.5709,0.0000
110.6610,3,19.6077,-0.3723,-19.6042,0.0000
110.6610,4,20.5660,-0.1984,-20.5651,0.0000
110.6610,5,19.6052,-0.1887,-19.6043,0.0000
110.6610,6,20.6252,-0.1879,-20.6243,0.0000
110.6610,7,19.6472,-0.1972,-19.6462,0.0000
110.6770,0,20.5809,-1.2595,-20.5423,0.0000
110.6770,1,19.6152,-1.4495,-19.5615,0.0000
110.6770,2,20.5756,-0.4048,-20.5717,0.0000
110.6770,3,19.6082,-0.3673,-19.6047,0.0000
110.6770,4,20.5622,-0.1979,-20.5613,0.0000
110.6770,5,19.6015,-0.1872,-19.6006,0.0000
110.6770,6,20.6245,-0.1902,-20.6236,0.0000
110.6770,7,19.6463,-0.1982,-19.6453,0.0000
110.6950,0,20.5745,-1.2959,-20.5336,0.0000
110.6950,1,19.6089,-1.4744,-19.5534,0.0000
110.6950,2,20.5775,-0.4013,-20.5736,0.0000
110.6950,3,19.6097,-0.3614,-19.6064,0.0000
110.6950,4,20.5642,-0.1928,-20.5633,0.0000
110.6950,5,19.6035,-0.1964,-19.6025,0.0000
110.6950,6,20.6218,-0.1971,-20.6209,0.0000
110.6950,7,19.6437,-0.1881,-19.6428,0.0000
110.7110,0,20.5673,-1.3268,-20.5245,0.0000
110.7110,1,19.6017,-1.4950,-19.5446,0.0000
110.7110,2,20.5729,-0.3978,-20.5691,0.0000
110.7110,3,19.6051,-0.3557,-19.6019,0.0000
110.7110,4,20.5674,-0.1943,-20.5665,0.0000
110.7110,5,19.6066,-0.1966,-19.6057,0.0000
110.7110,6,20.6199,-0.1968,-20.6190,0.0000
110.7110,7,19.6418,-0.1867,-19.6410,0.0000
110.7280,0,20.5612,-1.3583,-20.5163,0.0000
110.7280,1,19.5959,-1.5155,-19.5372,0.0000
110.7280,2,20.5725,-0.3938,-20.5687,0.0000
110.7280,3,19.6045,-0.3495,-19.6014,0.0000
110.7280,4,20.5682,-0.1955,-20.5672,0.0000
110.7280,5,19.6073,-0.1967,-19.6063,0.0000
110.7280,6,20.6147,-0.1964,-20.6138,0.0000
110.7280,7,19.6367,-0.1850,-19.6358,0.0000
110.7440,0,20.5562,-1.3867,-20.5094,0.0000
110.7440,1,19.5908,-1.5333,-19.5307,0.0000
110.7440,2,20.5768,-0.3897,-20.5731,0.0000
110.7440,3,19.6088,-0.3434,-19.6058,0.0000
110.7440,4,20.5716,-0.1967,-20.5707,0.0000
110.7440,5,19.6107,-0.1966,-19.6097,0.0000
110.7440,6,20.6132,-0.1958,-20.6122,0.0000
110.7440,7,19.6352,-0.1833,-19.6343,0.0000
110.7610,0,20.5493,-1.4152,-20.5005,0.0000
110.7610,1,19.5840,-1.5507,-19.5225,0.0000
110.7610,2,20.5790,-0.3850,-20.5754,0.0000
110.7610,3,19.6109,-0.3366,-19.6080,0.0000
110.7610,4,20.5742,-0.1977,-20.5732,0.0000
110.7610,5,19.6132,-0.1964,-19.6122,0.0000
110.7610,6,20.6093,-0.1950,-20.6084,0.0000
110.7610,7,19.6314,-0.1813,-19.6305,0.0000
110.7770,0,20.5437,-1.4407,-20.4931,0.0000
110.7770,1,19.5785,-1.5657,-19.5158,0.0000
110.7770,2,20.5826,-0.3803,-20.5791,0.0000
110.7770,3,19.6144,-0.3300,-19.6116,0.0000
110.7770,4,20.5746,-0.1984,-20.5736,0.0000
110.7770,5,19.6136,-0.1959,-19.6126,0.0000
110.7770,6,20.6092,-0.1941,-20.6083,0.0000
110.7770,7,19.6313,-0.1793,-19.6305,0.0000
110.7940,0,20.5396,-1.4665,-20.4872,0.0000
110.7940,1,19.5745,-1.5802,-19.5106,0.0000
110.7940,2,20.5820,-0.3749,-20.5786,0.0000
110.7940,3,19.6138,-0.3226,-19.6112,0.0000
110.7940,4,20.5745,-0.1991,-20.5735,0.0000
110.7940,5,19.6135,-0.1953,-19.6125,0.0000
110.7940,6,20.6104,-0.1930,-20.6095,0.0000
110.7940,7,19.6327,-0.1771,-19.6319,0.0000
110.8110,0,20.5337,-1.4906,-20.4795,0.0000
110.8110,1,19.5686,-1.5930,-19.5037,0.0000
110.8110,2,20.5815,-0.3692,-20.5781,0.0000
110.8110,3,19.6133,-0.3149,-19.6108,0.0000
110.8110,4,20.5728,-0.1995,-20.5718,0.0000
110.8110,5,19.6118,-0.1945,-19.6108,0.0000
110.8110,6,20.6151,-0.1917,-20.6142,0.0000
110.8110,7,19.6375,-0.1747,-19.6367,0.0000
110.8280,0,20.5295,-1.5132,-20.4736,0.0000
110.8280,1,19.5644,-1.6043,-19.4986,0.0000
110.8280,2,20.5801,-0.3631,-20.5769,0.0000
110.8280,3,19.6119,-0.3070,-19.6095,0.0000
110.8280,4,20.5741,-0.1997,-20.5731,0.0000
110.8280,5,19.6131,-0.1936,-19.6121,0.0000
110.8280,6,20.6170,-0.1902,-20.6161,0.0000
110.8280,7,19.6396,-0.1722,-19.6388,0.0000
110.8440,0,20.5249,-1.5330,-20.4675,0.0000
110.8440,1,19.5599,-1.6135,-19.4932,0.0000
110.8440,2,20.5743,-0.3570,-20.5712,0.0000
110.8440,3,19.6063,-0.2992,-19.6040,0.0000
110.8440,4,20.5726,-0.1998,-20.5716,0.0000
110.8440,5,19.6117,-0.1925,-19.6107,0.0000
110.8440,6,20.6205,-0.1887,-20.6196,0.0000
110.8440,7,19.6432,-0.1696,-19.6424,0.0000
110.8600,0,20.5206,-1.5514,-20.4619,0.0000
110.8600,1,19.5556,-1.6213,-19.4883,0.0000
110.8600,2,20.5729,-0.3508,-20.5699,0.0000
110.8600,3,19.6050,-0.2913,-19.6028,0.0000
110.8600,4,20.5708,-0.1997,-20.5699,0.0000
110.8600,5,19.6099,-0.1913,-19.6090,0.0000
110.8600,6,20.6215,-0.1870,-20.6206,0.0000
110.8600,7,19.6443,-0.1670,-19.6436,0.0000
110.8770,0,20.5192,-1.5697,-20.4591,0.0000
110.8770,1,19.5542,-1.6282,-19.4863,0.0000
110.8770,2,20.5755,-0.3439,-20.5726,0.0000
110.8770,3,19.6077,-0.2827,-19.6056,0.0000
110.8770,4,20.5683,-0.1994,-20.5673,0.0000
110.8770,5,19.6074,-0.1898,-19.6065,0.0000
110.8770,6,20.6236,-0.1851,-20.6228,0.0000
110.8770,7,19.6465,-0.1640,-19.6458,0.0000
110.8940,0,20.5145,-1.5862,-20.4531,0.0000
110.8940,1,19.5495,-1.6333,-19.4811,0.0000
110.8940,2,20.5821,-0.3367,-20.5793,0.0000
110.8940,3,19.6143,-0.2740,-19.6124,0.0000
110.8940,4,20.5669,-0.1989,-20.5659,0.0000
110.8940,5,19.6061,-0.1882,-19.6052,0.0000
110.8940,6,20.6232,-0.1829,-20.6224,0.0000
110.8940,7,19.6464,-0.1609,-19.6457,0.0000
110.9110,0,20.5135,-1.6013,-20.4509,0.0000
110.9110,1,19.5484,-1.6372,-19.4797,0.0000
110.9110,2,20.5838,-0.3293,-20.5811,0.0000
110.9110,3,19.6161,-0.2649,-19.6143,0.0000
110.9110,4,20.5647,-0.1983,-20.5638,0.0000
110.9110,5,19.6040,-0.1864,-19.6031,0.0000
110.9110,6,20.6254,-0.1807,-20.6246,0.0000
110.9110,7,19.6487,-0.1576,-19.6481,0.0000
110.9270,0,20.5123,-1.6140,-20.4487,0.0000
110.9270,1,19.5471,-1.6394,-19.4783,0.0000
110.9270,2,20.5875,-0.3220,-20.5850,0.0000
110.9270,3,19.6200,-0.2563,-19.6183,0.0000
110.9270,4,20.5579,-0.1975,-20.5569,0.0000
110.9270,5,19.5973,-0.1846,-19.5964,0.0000
110.9270,6,20.6271,-0.1784,-20.6263,0.0000
110.9270,7,19.6505,-0.1544,-19.6499,0.0000
110.9440,0,20.5097,-1.6259,-20.4452,0.0000
110.9440,1,19.5445,-1.6400,-19.4756,0.0000
110.9440,2,20.5917,-0.3140,-20.5893,0.0000
110.9440,3,19.6243,-0.2469,-19.6227,0.0000
110.9440,4,20.5606,-0.1966,-20.5597,0.0000
110.9440,5,19.6001,-0.1825,-19.5993,0.0000
110.9440,6,20.6290,-0.1757,-20.6282,0.0000
110.9440,7,19.6526,-0.1510,-19.6520,0.0000
110.9610,0,20.5067,-1.6362,-20.4413,0.0000
110.9610,1,19.5415,-1.6391,-19.4727,0.0000
110.9610,2,20.5944,-0.3057,-20.5921,0.0000
110.9610,3,19.6271,-0.2373,-19.6257,0.0000
110.9610,4,20.5642,-0.1954,-20.5633,0.0000
110.9610,5,19.6038,-0.1804,-19.6029,0.0000
110.9610,6,20.6270,-0.1730,-20.6263,0.0000
110.9610,7,19.6509,-0.1473,-19.6503,0.0000
110.9780,0,20.5050,-1.6449,-20.4389,0.0000
110.9780,1,19.5397,-1.6368,-19.4710,0.0000
110.9780,2,20.5984,-0.2972,-20.5962,0.0000
110.9780,3,19.6312,-0.2275,-19.6299,0.0000
110.9780,4,20.5687,-0.1942,-20.5677,0.0000
110.9780,5,19.6083,-0.1780,-19.6075,0.0000
110.9780,6,20.6294,-0.1701,-20.6287,0.0000
110.9780,7,19.6534,-0.1436,-19.6529,0.0000
110.9950,0,20.5050,-1.6521,-20.4383,0.0000
110.9950,1,19.5398,-1.6331,-19.4714,0.0000
110.9950,2,20.5978,-0.2884,-20.5958,0.0000
110.9950,3,19.6307,-0.2175,-19.6295,0.0000
110.9950,4,20.5709,-0.1927,-20.5700,0.0000
110.9950,5,19.6107,-0.1756,-19.6099,0.0000
110.9950,6,20.6286,-0.1670,-20.6279,0.0000
110.9950,7,19.6528,-0.1397,-19.6523,0.0000
111.0110,0,20.5069,-1.6577,-20.4398,0.0000
111.0110,1,19.5415,-1.6283,-19.4736,0.0000
111.0110,2,20.5983,-0.2799,-20.5964,0.0000
111.0110,3,19.6313,-0.2080,-19.6301,0.0000
111.0110,4,20.5727,-0.1912,-20.5718,0.0000
111.0110,5,19.6127,-0.1731,-19.6119,0.0000
111.0110,6,20.6288,-0.1640,-20.6281,0.0000
111.0110,7,19.6532,-0.1360,-19.6527,0.0000
111.0270,0,20.5081,-1.6617,-20.4407,0.0000
111.0270,1,19.5426,-1.6222,-19.4752,0.0000
111.0270,2,20.5930,-0.2712,-20.5912,0.0000
111.0270,3,19.6260,-0.1983,-19.6250,0.0000
111.0270,4,20.5733,-0.1896,-20.5724,0.0000
111.0270,5,19.6134,-0.1705,-19.6127,0.0000
111.0270,6,20.6281,-0.1609,-20.6274,0.0000
111.0270,7,19.6526,-0.1321,-19.6522,0.0000
